Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
0.000,-17.97,0.00,14.16,off,off,-12.10,14.62,0.16,on,14.87,151,1.000,0.00,0.00,0.00,1.0,3,24.50,1.20,50,57,7.63,68.82,1.20,2.55,139,2809,22.61,8.3,0.00,0
0.013,-17.97,0.00,14.24,off,off,-12.11,14.62,0.17,on,14.87,151,1.000,0.00,0.00,0.00,1.0,3,24.00,1.20,50,57,7.88,68.82,1.24,2.53,139,2805,24.15,8.7,0.00,0
0.017,-17.97,0.00,14.28,off,off,-11.93,14.62,0.17,on,14.87,151,1.000,0.00,0.00,0.00,1.0,3,24.00,1.19,50,57,8.22,68.82,1.32,2.72,139,2801,26.46,9.1,0.00,0
0.055,-17.97,0.00,14.34,off,off,-11.92,14.62,0.18,on,14.87,151,1.000,0.00,0.00,0.00,1.0,3,24.00,1.19,50,57,8.64,68.82,1.30,2.73,139,2808,27.86,9.1,0.00,0
0.115,-17.97,0.00,14.41,off,off,-11.74,14.62,0.18,on,14.87,151,1.000,0.00,0.00,0.00,1.0,3,24.00,1.20,50,57,9.02,68.82,1.34,2.91,139,2815,27.04,9.1,0.00,0
0.175,-17.97,0.00,14.45,off,off,-11.71,14.62,0.19,on,14.87,151,1.000,0.00,0.00,0.00,1.0,3,24.00,1.20,50,57,9.19,68.89,1.32,2.94,139,2810,27.84,9.1,0.00,0
0.232,-17.97,0.00,14.53,off,off,-11.72,14.62,0.19,on,14.87,151,1.000,0.00,0.00,0.00,1.0,3,23.50,1.20,50,57,9.36,68.86,1.36,2.93,139,2802,29.46,9.4,0.00,0
0.289,-17.97,0.00,14.59,off,off,-11.52,14.62,0.19,on,14.87,151,1.000,0.00,0.00,0.00,1.0,3,23.50,1.20,50,57,9.67,69.12,1.36,3.13,139,2808,34.30,9.4,0.00,0
0.367,-17.19,0.00,14.66,off,off,-11.37,14.62,0.22,on,14.82,151,1.000,0.00,0.00,0.00,1.0,3,23.50,1.80,50,57,10.71,69.43,1.44,3.28,139,2820,47.69,11.0,0.00,0
0.427,-17.19,0.00,14.72,off,off,-10.85,14.62,0.26,on,14.53,151,1.000,0.00,0.00,0.00,1.0,3,23.00,1.80,50,57,12.37,70.29,1.56,3.80,139,2819,55.56,12.6,0.00,0
0.478,-16.41,0.00,14.87,off,off,-10.40,14.62,0.30,on,14.47,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.42,50,57,14.29,71.02,1.60,4.25,139,2837,58.92,13.0,0.00,0
0.559,-15.62,0.00,15.03,off,off,-10.11,14.73,0.34,on,14.64,151,1.000,0.00,0.00,0.00,1.0,3,21.50,2.43,50,57,16.03,71.35,1.68,4.54,139,2843,58.83,13.0,0.00,0
0.673,-15.62,0.00,15.09,off,off,-9.71,14.73,0.36,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,20.50,2.41,50,57,17.10,71.74,1.66,4.94,139,2813,60.11,13.4,0.00,0
0.711,-14.84,0.00,15.21,off,off,-9.64,14.73,0.37,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.40,50,57,18.13,71.83,1.72,5.01,139,2820,64.45,14.6,0.00,0
0.779,-14.06,0.00,15.19,off,off,-9.14,14.73,0.41,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.43,50,57,19.85,72.08,1.80,5.50,139,2845,76.10,15.7,0.00,0
0.848,-14.06,0.00,15.17,off,off,-8.47,14.73,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.44,50,57,22.51,72.51,1.84,6.18,139,2852,80.08,16.5,0.00,0
0.918,-14.06,0.00,15.07,off,off,-8.22,14.73,0.49,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,3.03,50,57,23.63,72.65,1.90,6.43,139,2841,79.89,16.5,0.00,0
0.978,-14.06,0.00,14.87,off,off,-7.79,14.73,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.43,50,57,24.40,72.78,1.90,6.86,139,2858,79.54,16.5,0.00,0
1.042,-14.06,0.00,14.94,off,off,-7.65,14.73,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.44,50,57,24.67,72.85,1.88,7.00,139,2867,79.38,16.5,0.00,0
1.106,-13.28,0.00,15.08,off,off,-7.66,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.44,50,57,24.81,72.86,1.94,6.99,139,2860,78.68,16.5,0.00,0
1.164,-12.50,0.00,15.06,off,off,-7.52,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.44,50,57,25.05,72.91,1.92,7.12,139,2870,78.49,16.5,0.00,0
1.222,-11.72,0.00,15.19,off,off,-7.33,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.46,50,57,25.33,72.96,1.92,7.31,139,2881,78.26,16.5,0.00,0
1.280,-11.72,0.00,15.25,off,off,-7.40,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.46,50,57,25.35,72.97,1.94,7.25,139,2881,76.21,16.5,0.00,0
1.360,-10.94,0.00,15.17,off,off,-7.51,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.46,50,57,25.12,72.89,1.88,7.14,139,2887,76.50,16.1,0.00,0
1.435,-10.94,0.00,15.13,off,off,-7.42,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,3.09,50,57,25.45,72.92,1.92,7.23,139,2901,79.54,16.9,0.00,0
1.493,-10.94,0.00,15.08,off,off,-7.29,14.73,0.53,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,3.09,50,57,25.71,72.97,1.92,7.36,139,2901,79.96,16.5,0.00,0
1.551,-10.94,0.00,14.94,off,off,-7.21,14.73,0.53,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,3.10,50,57,25.92,72.98,1.92,7.44,139,2904,79.46,16.5,0.00,0
1.611,-10.94,0.00,14.94,off,off,-7.35,14.73,0.53,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.48,48,57,25.83,72.93,1.96,7.30,139,2901,77.08,16.5,0.00,0
1.677,-10.16,0.00,14.92,off,off,-7.42,14.73,0.53,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,3.10,48,57,25.86,72.90,1.94,7.23,139,2910,77.70,16.5,0.00,0
1.732,-10.16,0.00,15.00,off,off,-7.38,14.73,0.53,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,3.12,50,57,26.00,72.89,1.84,7.27,139,2927,75.71,16.1,0.00,0
1.789,-9.38,0.00,15.00,off,off,-7.33,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,3.12,48,57,25.74,72.90,1.90,7.31,139,2928,73.60,16.1,0.00,0
1.870,-9.38,0.00,14.90,off,off,-7.43,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,3.11,48,57,25.23,72.89,1.86,7.21,139,2915,73.45,16.1,0.00,0
1.924,-9.38,0.00,14.82,off,off,-7.45,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,3.12,48,57,25.25,72.86,1.88,7.20,139,2928,76.12,16.5,0.00,0
1.981,-9.38,0.00,14.75,off,off,-7.51,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,3.14,48,57,25.44,72.81,1.92,7.14,139,2937,74.26,16.1,0.00,0
2.039,-9.38,0.00,14.74,off,off,-7.56,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,3.13,48,57,25.28,72.79,1.92,7.09,139,2934,73.47,16.1,0.00,0
2.113,-8.59,0.00,14.78,off,off,-7.59,14.73,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,3.14,48,57,25.49,72.75,1.94,7.06,139,2954,76.43,16.1,0.00,0
2.169,-8.59,0.00,14.75,off,off,-7.55,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,3.16,48,57,25.88,72.76,1.94,7.10,139,2959,78.39,16.5,0.00,0
2.239,-7.81,0.00,14.73,off,off,-7.38,14.72,0.53,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,3.16,48,57,26.16,72.85,1.96,7.27,139,2956,77.20,16.5,0.00,0
2.298,-8.59,0.00,14.70,off,off,-7.32,14.72,0.53,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,3.16,48,57,26.24,72.86,1.92,7.33,139,2962,75.86,16.5,0.00,0
2.358,-8.59,0.00,14.64,off,off,-7.38,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,3.15,48,57,25.94,72.86,1.92,7.27,139,2953,73.10,16.1,0.00,0
2.423,-9.38,0.00,14.61,off,off,-7.43,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.51,48,57,25.68,72.86,1.92,7.22,138,2950,74.44,16.1,0.00,0
2.489,-9.38,0.00,14.65,off,off,-7.42,14.73,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.53,48,57,25.77,72.81,1.92,7.23,138,2964,74.94,16.5,0.00,0
2.558,-9.38,0.00,14.66,off,off,-7.48,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.54,48,57,25.97,72.76,1.90,7.17,138,2978,75.51,16.5,0.00,0
2.618,-10.16,0.00,14.68,off,off,-7.53,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.54,48,57,25.99,72.75,1.92,7.12,138,2974,75.18,16.5,0.00,0
2.682,-10.16,0.00,14.71,off,off,-7.55,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,3.16,48,57,25.96,72.75,1.92,7.10,138,2968,75.31,16.5,0.00,0
2.739,-10.94,0.00,14.70,off,off,-7.51,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.53,48,57,25.91,72.75,1.90,7.14,138,2969,74.85,16.1,0.00,0
2.819,-10.16,0.00,14.80,off,off,-7.55,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.54,48,57,25.99,72.72,1.96,7.10,138,2976,75.14,16.5,0.00,0
2.894,-9.38,0.00,14.88,off,off,-7.59,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.55,48,57,26.06,72.73,1.92,7.06,138,2983,74.56,16.1,0.00,0
2.953,-9.38,0.00,14.87,off,off,-7.57,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.55,48,57,26.12,72.67,1.92,7.07,138,2992,76.46,16.5,0.00,0
3.010,-8.59,0.00,14.90,off,off,-7.61,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.55,48,57,26.27,72.69,1.96,7.04,138,2990,76.94,16.5,0.00,0
3.090,-8.59,0.00,14.88,off,off,-7.53,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.55,48,57,26.38,72.73,1.96,7.12,138,2987,76.58,16.5,0.00,0
3.144,-8.59,0.00,14.80,off,off,-7.54,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,3.18,48,57,26.37,72.73,1.92,7.11,138,2985,77.05,16.5,0.00,0
3.200,-8.59,0.00,14.81,off,off,-7.45,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,3.19,48,57,26.30,72.77,1.90,7.20,138,2988,73.22,16.5,0.00,0
3.289,-8.59,0.00,14.74,off,off,-7.49,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.55,48,57,25.87,72.75,1.90,7.16,138,2987,71.58,16.1,0.00,0
3.344,-7.81,0.00,14.74,off,off,-7.59,14.74,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,2.55,48,57,25.60,72.70,1.92,7.06,138,2988,71.97,16.1,0.00,0
3.399,-7.81,0.00,14.76,off,off,-7.55,14.74,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,2.55,48,57,25.57,72.71,1.90,7.10,138,2993,71.86,16.1,0.00,0
3.489,-7.81,0.00,14.69,off,off,-7.56,14.74,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,3.19,48,57,25.51,72.68,1.90,7.09,138,2996,71.80,16.1,0.00,0
3.545,-7.81,0.00,14.69,off,off,-7.62,14.74,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,3.19,48,57,25.66,72.67,1.94,7.03,138,2996,74.30,16.1,0.00,0
3.600,-8.59,0.00,14.65,off,off,-7.48,14.74,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,3.19,48,57,25.88,72.73,1.94,7.16,138,2998,72.16,16.1,0.00,0
3.678,-9.38,0.00,14.60,off,off,-7.54,14.74,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,3.19,48,57,25.75,72.71,1.90,7.11,138,2999,73.44,16.1,0.00,0
3.744,-9.38,0.00,14.60,off,off,-7.56,14.74,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,3.20,48,57,25.71,72.69,1.90,7.09,139,2998,72.16,16.1,0.00,0
3.800,-10.16,0.00,14.64,off,off,-7.54,14.74,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,2.56,48,57,25.64,72.70,1.88,7.11,139,3002,72.94,16.1,0.00,0
3.858,-10.16,0.00,14.65,off,off,-7.54,14.74,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,3.20,48,57,25.82,72.70,1.92,7.11,139,3005,75.81,16.5,0.00,0
3.933,-10.16,0.00,14.71,off,off,-7.45,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,3.21,48,57,26.08,72.73,1.94,7.20,139,3012,74.83,16.5,0.00,0
3.978,-10.16,0.00,14.71,off,off,-7.50,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.57,48,59,26.03,72.71,1.92,7.15,139,3010,74.89,16.5,0.00,0
4.040,-10.94,0.00,14.71,off,off,-7.46,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.56,48,57,26.10,72.74,1.94,7.19,139,3007,74.09,16.1,0.00,0
4.110,-10.94,0.00,14.73,off,off,-7.48,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.56,48,59,26.07,72.71,1.94,7.17,139,3010,73.62,16.5,0.00,0
4.188,-10.16,0.00,14.85,off,off,-7.52,14.74,0.52,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.00,2.57,48,59,26.03,72.69,1.94,7.13,139,3012,71.05,16.1,0.00,0
4.254,-10.16,0.00,14.82,off,off,-7.66,14.74,0.50,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.56,48,59,25.59,72.67,1.92,6.99,139,3003,67.06,15.7,0.00,0
4.311,-9.38,0.00,14.87,off,off,-7.77,14.74,0.49,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,22.50,2.56,48,59,25.15,72.58,1.88,6.88,139,3003,68.33,15.7,0.00,0
4.371,-8.59,0.00,14.88,off,off,-7.88,14.74,0.49,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,2.57,48,59,25.17,72.49,1.90,6.77,139,3019,65.95,15.4,0.00,0
4.440,-8.59,0.00,14.87,off,off,-7.97,14.74,0.49,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,2.58,48,59,24.88,72.44,1.88,6.68,139,3017,64.69,15.7,0.00,0
4.528,-8.59,0.00,14.73,off,off,-8.05,14.74,0.48,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,2.56,48,59,24.56,72.44,1.90,6.60,139,3009,66.51,15.4,0.00,0
4.583,-9.38,0.00,14.68,off,off,-8.09,14.75,0.48,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,2.57,48,59,24.76,72.39,1.90,6.56,139,3019,69.25,16.1,0.00,0
4.642,-9.38,0.00,14.62,off,off,-7.96,14.75,0.49,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,2.57,48,59,24.98,72.45,1.88,6.68,139,3015,66.36,16.1,0.00,0
4.700,-10.16,0.00,14.58,off,off,-8.06,14.75,0.49,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,2.56,48,59,24.66,72.44,1.86,6.58,139,3008,65.29,15.4,0.00,0
4.778,-10.94,0.00,14.58,off,off,-8.07,14.75,0.48,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,2.57,48,59,24.47,72.39,1.88,6.58,139,3020,65.89,15.7,0.00,0
4.839,-10.94,0.00,14.59,off,off,-8.05,14.75,0.48,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.00,2.57,48,59,24.36,72.41,1.88,6.60,139,3015,65.12,15.7,0.00,0
4.929,-10.94,0.00,14.64,off,off,-8.12,14.75,0.48,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,24.13,72.39,1.86,6.53,139,3012,64.40,15.4,0.00,0
4.984,-11.72,0.00,14.69,off,off,-8.14,14.75,0.48,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,24.08,72.37,1.88,6.51,139,3019,64.65,15.4,0.00,0
5.041,-11.72,0.00,14.72,off,off,-8.13,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.97,72.38,1.86,6.52,139,3012,65.21,15.7,0.00,0
5.101,-11.72,0.00,14.77,off,off,-8.12,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.96,72.37,1.88,6.53,139,3013,64.76,15.4,0.00,0
5.162,-11.72,0.00,14.88,off,off,-8.13,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,24.04,72.35,1.86,6.52,139,3020,64.62,15.7,0.00,0
5.219,-10.94,0.00,14.93,off,off,-8.10,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.93,72.40,1.86,6.55,139,3008,63.94,15.4,0.00,0
5.279,-10.16,0.00,14.97,off,off,-8.14,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.56,48,59,23.79,72.38,1.84,6.51,139,3007,64.90,15.4,0.00,0
5.339,-10.16,0.00,14.94,off,off,-8.17,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.83,72.35,1.86,6.48,139,3011,64.83,15.4,0.00,0
5.428,-9.38,0.00,14.90,off,off,-8.16,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.56,48,59,23.80,72.38,1.86,6.49,139,3000,63.51,15.0,0.00,0
5.484,-9.38,0.00,14.80,off,off,-8.21,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.56,48,59,23.75,72.35,1.84,6.44,139,3005,65.34,15.4,0.00,0
5.541,-9.38,0.00,14.71,off,off,-8.14,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,24.01,72.35,1.88,6.51,139,3017,63.81,15.4,0.00,0
5.599,-10.16,0.00,14.69,off,off,-8.17,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.89,72.34,1.88,6.48,139,3021,64.16,15.4,0.00,0
5.663,-10.94,0.00,14.63,off,off,-8.13,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.92,72.37,1.86,6.52,139,3013,63.34,15.4,0.00,0
5.723,-10.94,0.00,14.64,off,off,-8.12,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.74,72.39,1.86,6.53,139,3007,62.66,15.0,0.00,0
5.780,-10.94,0.00,14.66,off,off,-8.16,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.56,48,59,23.64,72.37,1.82,6.49,139,3005,64.01,15.4,0.00,0
5.849,-11.72,0.00,14.67,off,off,-8.12,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.65,72.38,1.84,6.53,139,3013,63.42,15.4,0.00,0
5.919,-11.72,0.00,14.70,off,off,-8.18,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.58,72.35,1.82,6.47,139,3013,61.90,15.0,0.00,0
6.002,-12.50,0.00,14.72,off,off,-8.21,14.75,0.45,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.34,72.34,1.86,6.44,139,3008,62.01,15.0,0.00,0
6.068,-12.50,0.00,14.73,off,off,-8.20,14.75,0.45,on,14.70,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.56,48,59,23.35,72.34,1.86,6.45,139,3010,63.42,15.0,0.00,0
6.112,-12.50,0.00,14.77,off,off,-8.20,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.50,72.34,1.86,6.45,139,3013,65.16,15.4,0.00,0
6.169,-11.72,0.00,14.78,off,off,-8.12,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.71,72.38,1.86,6.53,139,3014,63.33,15.4,0.00,0
6.259,-11.72,0.00,14.76,off,off,-8.11,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.76,72.39,1.86,6.54,139,3012,65.62,15.7,0.00,0
6.314,-10.94,0.00,14.78,off,off,-8.08,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.94,72.39,1.86,6.57,139,3012,64.45,15.4,0.00,0
6.372,-10.94,0.00,14.74,off,off,-8.12,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.85,72.38,1.86,6.53,139,3011,64.39,15.4,0.00,0
6.429,-10.94,0.00,14.71,off,off,-8.15,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.82,72.36,1.82,6.49,139,3011,63.49,15.0,0.00,0
6.493,-10.94,0.00,14.74,off,off,-8.19,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.65,72.34,1.84,6.46,139,3014,63.95,15.4,0.00,0
6.551,-10.94,0.00,14.72,off,off,-8.19,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.57,72.34,1.82,6.46,139,3013,63.96,15.4,0.00,0
6.617,-11.72,0.00,14.71,off,off,-8.16,14.75,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.64,72.34,1.84,6.49,139,3013,65.66,15.7,0.00,0
6.673,-11.72,0.00,14.69,off,off,-8.10,14.76,0.47,on,14.82,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.88,72.38,1.86,6.55,139,3020,63.75,15.7,0.00,0
6.730,-11.72,0.00,14.71,off,off,-8.09,14.76,0.47,on,14.82,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.58,48,59,23.77,72.38,1.86,6.56,139,3017,64.60,15.4,0.00,0
6.820,-11.72,0.00,14.77,off,off,-8.08,14.76,0.47,on,14.82,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.79,72.40,1.86,6.57,139,3012,63.92,15.4,0.00,0
6.874,-11.72,0.00,14.84,off,off,-8.13,14.76,0.47,on,14.82,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.65,72.38,1.86,6.52,139,3012,63.92,15.0,0.00,0
6.931,-10.94,0.00,14.89,off,off,-8.17,14.76,0.47,on,14.82,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.42,72.36,1.86,6.48,139,3009,58.45,14.6,0.00,0
6.989,-10.16,0.00,14.94,off,off,-8.33,14.62,0.45,on,14.59,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,22.99,72.28,1.80,6.32,139,3005,60.62,15.0,0.00,0
7.079,-10.16,0.00,14.92,off,off,-8.34,14.62,0.45,on,14.59,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.07,72.26,1.84,6.30,139,3012,59.09,15.0,0.00,0
7.134,-10.16,0.00,14.73,off,off,-8.42,14.62,0.45,on,14.59,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.58,48,59,22.95,72.21,1.82,6.23,139,3017,64.25,15.4,0.00,0
7.192,-10.16,0.00,14.59,off,off,-8.34,14.62,0.47,on,14.59,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.58,48,59,23.42,72.25,1.88,6.31,139,3017,63.26,15.4,0.00,0
7.252,-11.72,0.00,14.55,off,off,-8.33,14.72,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.58,48,59,23.53,72.26,1.86,6.32,140,3015,63.30,15.4,0.00,0
7.313,-11.72,0.00,14.53,off,off,-8.31,14.72,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.66,72.28,1.88,6.34,140,3013,62.60,15.4,0.00,0
7.370,-11.72,0.00,14.58,off,off,-8.34,14.72,0.47,on,14.76,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,23.59,72.26,1.86,6.31,140,3015,60.41,15.0,0.00,0
7.458,-12.50,0.00,14.65,off,off,-8.47,14.72,0.45,on,14.70,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.58,48,59,23.19,72.19,1.80,6.18,140,3016,56.85,14.6,0.00,0
7.514,-12.50,0.00,14.73,off,off,-8.57,14.72,0.44,on,14.70,151,1.000,0.00,0.00,0.00,1.0,3,23.50,2.57,48,59,22.65,72.13,1.78,6.08,140,3015,56.15,14.6,0.00,0
7.573,-12.50,0.00,14.75,off,off,-8.69,14.72,0.44,on,14.70,151,1.000,0.00,0.00,0.00,1.0,3,24.00,2.58,48,59,22.34,72.06,1.78,5.96,140,3021,56.76,14.6,0.00,0
7.631,-12.50,0.00,14.71,off,off,-8.71,14.72,0.43,on,14.70,151,1.000,0.00,0.00,0.00,1.0,3,24.00,2.58,48,59,22.03,72.06,1.80,5.94,140,3019,53.94,14.2,0.00,0
