Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
4.686,-8.59,0.00,14.18,off,off,-10.88,14.72,0.23,on,14.76,106,1.000,0.00,0.00,0.00,1.0,0,11.00,0.47,73,77,4.43,64.68,0.96,3.77,92,1113,0.00,5.5,0.00,0
4.733,-8.59,0.00,14.22,off,off,-10.84,14.72,0.23,on,14.76,106,1.000,0.00,0.00,0.00,1.0,0,11.00,0.71,73,77,4.42,64.74,0.96,3.81,92,1109,0.00,5.5,0.00,0
4.799,-8.59,0.00,14.25,off,off,-10.81,14.72,0.23,on,14.76,106,1.000,0.00,0.00,0.00,1.0,0,11.00,0.71,72,77,4.42,64.77,1.00,3.84,92,1111,0.00,5.5,0.00,0
4.856,-8.59,0.00,14.30,off,off,-10.79,14.72,0.23,on,14.76,106,1.000,0.00,0.00,0.00,1.0,0,11.00,0.47,73,77,4.39,64.81,0.96,3.86,92,1104,0.00,5.5,0.00,0
4.914,-8.59,0.00,14.31,off,off,-10.80,14.72,0.23,on,14.64,106,1.000,0.00,0.00,0.00,1.0,0,11.50,0.47,73,77,4.36,64.80,0.94,3.85,92,1100,0.00,5.5,0.00,0
4.971,-8.59,0.00,14.34,off,off,-10.79,14.72,0.23,on,14.64,106,1.000,0.00,0.00,0.00,1.0,0,12.00,0.47,73,77,4.35,64.82,0.98,3.86,92,1099,0.00,5.5,0.00,0
5.036,-8.59,0.00,14.38,off,off,-10.81,14.72,0.23,on,14.64,106,1.000,0.00,0.00,0.00,1.0,0,11.50,0.47,73,77,4.30,64.83,0.94,3.84,92,1088,0.00,5.5,0.00,0
5.091,-8.59,0.00,14.39,off,off,-10.79,14.72,0.23,on,14.64,106,1.000,0.00,0.00,0.00,1.0,0,13.50,0.46,73,77,4.23,64.89,0.92,3.86,92,1069,18.19,6.3,0.00,0
5.154,-8.59,0.00,14.43,off,off,-10.75,14.72,0.25,on,14.64,106,1.000,0.00,0.00,0.00,1.0,0,14.00,0.68,73,77,4.33,64.96,1.02,3.90,92,1056,28.41,6.7,0.00,0
5.212,-8.59,0.00,14.44,off,off,-10.58,14.72,0.26,on,14.53,106,1.000,0.00,0.00,0.00,1.0,0,16.50,0.67,73,77,4.52,65.12,1.12,4.07,92,1040,39.45,7.5,0.00,0
5.282,-8.59,0.00,14.46,off,off,-10.21,14.72,0.27,on,14.53,106,1.000,0.00,0.00,0.00,1.0,1,17.00,0.88,73,77,4.78,65.37,1.14,4.44,92,1021,40.56,7.5,0.00,0
5.350,-8.59,0.00,14.51,off,off,-9.99,14.72,0.28,on,14.53,106,1.000,0.00,0.00,0.00,1.0,1,17.50,0.86,73,77,4.93,65.42,1.12,4.66,92,1005,40.70,7.5,0.00,0
5.408,-7.81,0.00,14.51,off,off,-9.80,14.72,0.30,on,14.59,106,1.000,0.00,0.00,0.00,1.0,1,18.00,0.86,73,77,5.03,65.41,1.16,4.85,92,982,41.53,7.5,0.00,0
5.463,-7.81,0.00,14.55,off,off,-9.65,14.72,0.31,on,14.59,106,1.000,0.00,0.00,0.00,1.0,1,18.00,0.82,73,77,5.03,65.34,1.14,5.00,92,947,42.29,7.5,0.00,0
5.521,-7.81,0.00,14.56,off,off,-9.41,14.72,0.34,on,14.59,106,1.000,0.00,0.00,0.00,1.0,1,18.50,0.80,73,77,5.07,65.16,1.14,5.24,92,899,44.12,9.1,0.00,0
5.581,-7.81,0.00,14.59,off,off,-8.62,14.73,0.37,on,14.53,106,1.000,0.00,0.00,0.00,1.0,1,18.00,0.74,73,77,5.44,64.90,1.32,6.03,92,861,48.39,11.0,0.00,0
5.646,-7.81,0.00,14.62,off,off,-7.62,14.72,0.43,on,14.42,106,1.000,0.00,0.00,0.00,1.0,1,18.00,0.72,73,77,6.02,64.50,1.44,7.02,92,825,62.91,11.0,0.00,0
5.704,-7.81,0.00,14.62,off,off,-6.63,14.71,0.49,on,14.42,106,1.000,0.00,0.00,0.00,1.0,1,16.50,1.04,73,77,6.66,64.21,1.50,8.02,92,812,69.21,11.8,0.00,0
5.771,-7.81,0.00,14.65,off,off,-6.20,14.70,0.53,on,14.42,106,1.000,0.00,0.00,0.00,1.0,1,15.50,1.05,73,77,7.37,64.15,1.48,8.45,92,817,68.85,11.8,0.00,0
5.831,-7.81,0.00,14.75,off,off,-5.49,14.69,0.56,on,14.47,106,1.000,0.00,0.00,0.00,1.0,1,14.50,1.06,73,77,7.96,64.63,1.48,9.15,92,838,73.90,11.8,0.00,0
5.881,-7.81,0.00,14.87,off,off,-4.91,14.69,0.57,on,14.53,106,1.000,0.35,0.00,0.00,1.0,1,3.00,1.07,72,79,8.32,65.36,1.50,9.74,92,860,80.54,12.6,0.00,0
5.945,-6.25,0.00,15.17,off,off,-4.65,14.69,0.61,on,14.59,106,1.000,0.70,0.00,0.00,1.0,1,14.50,0.94,72,79,9.21,65.93,1.56,10.00,92,892,81.95,13.4,0.00,0
6.002,-5.47,0.00,15.38,off,off,-4.36,14.69,0.65,on,14.64,106,1.000,1.41,0.00,0.00,1.0,1,15.00,0.97,72,79,10.14,66.71,1.54,10.29,92,938,84.50,13.4,0.00,0
6.082,-3.12,0.00,15.92,off,off,-3.85,14.38,0.66,on,14.36,106,1.000,1.76,0.00,0.00,1.0,1,14.00,1.06,72,79,11.63,68.32,1.56,10.80,92,1020,76.35,13.8,0.00,0
6.136,0.00,0.00,16.75,off,off,-3.84,14.38,0.67,on,14.36,106,1.000,2.11,0.00,0.00,1.0,1,13.50,1.13,72,79,12.48,69.09,1.46,10.81,92,1083,84.05,13.8,0.00,0
6.194,1.56,0.00,17.50,off,off,-3.85,14.38,0.69,on,14.36,106,1.000,1.76,0.00,0.00,1.0,1,15.50,1.44,72,79,13.63,70.03,1.56,10.79,92,1164,95.66,15.4,0.00,0
6.260,3.12,0.00,17.58,off,off,-3.63,14.37,0.72,on,14.36,106,1.000,2.11,0.00,0.00,1.0,1,16.00,1.59,72,79,15.06,71.02,1.66,11.02,92,1239,96.41,16.1,0.00,0
6.315,2.34,0.00,17.73,off,off,-3.52,14.68,0.74,on,14.64,106,1.000,2.46,0.00,0.00,1.0,1,14.50,1.67,72,79,17.07,72.16,1.68,11.13,93,1359,95.09,16.5,0.00,0
6.372,3.12,0.00,17.31,off,off,-3.54,14.68,0.75,on,14.64,106,1.000,2.46,0.00,0.00,1.0,1,14.50,1.87,72,79,18.84,72.88,1.74,11.11,93,1476,95.71,16.9,0.00,0
6.442,2.34,0.00,16.90,off,off,-3.64,14.68,0.76,on,14.64,106,1.000,2.46,0.00,0.00,1.0,1,14.50,1.97,72,79,20.57,73.65,1.76,11.01,93,1606,96.72,17.3,0.00,0
6.509,1.56,0.00,16.55,off,off,-3.83,14.66,0.76,on,14.64,106,1.000,2.46,0.00,0.00,1.0,1,14.00,2.15,72,79,21.94,73.56,1.84,10.82,93,1714,95.88,17.7,0.00,0
6.566,1.56,0.00,16.45,off,off,-4.06,14.63,0.76,on,14.59,106,1.000,2.46,0.00,0.00,1.0,1,14.00,2.23,72,79,23.32,73.39,1.84,10.59,93,1819,92.28,17.3,0.00,0
6.624,0.78,0.00,15.92,off,off,-4.25,14.61,0.75,on,14.59,106,1.000,2.46,0.00,0.00,1.0,1,15.50,2.40,72,79,24.03,73.23,1.82,10.40,93,1896,89.16,16.9,0.00,0
6.681,0.78,0.00,15.58,off,off,-4.51,14.58,0.74,on,14.53,106,1.000,2.46,0.00,0.00,1.0,1,16.50,2.47,72,79,24.38,72.88,1.78,10.14,93,1972,87.94,16.9,0.00,0
6.741,0.78,0.00,15.41,off,off,-4.88,14.57,0.71,on,14.53,106,1.000,2.11,0.00,0.00,1.0,1,18.00,2.58,72,79,24.53,72.90,1.80,9.77,93,2030,86.71,16.5,0.00,0
6.805,0.78,0.00,15.14,off,off,-5.01,14.57,0.71,on,14.53,106,1.000,2.11,0.00,0.00,1.0,1,19.00,2.62,72,79,24.69,73.23,1.78,9.64,93,2074,85.80,16.9,0.00,0
6.863,0.00,0.00,14.92,off,off,-5.17,14.57,0.70,on,14.53,106,1.000,2.11,0.00,0.00,1.0,1,20.50,2.69,72,79,24.83,73.46,1.84,9.48,93,2109,83.90,16.5,0.00,0
6.922,-0.78,0.00,14.73,off,off,-5.26,14.57,0.69,on,14.53,106,1.000,2.11,0.00,0.00,1.0,1,21.00,2.70,72,79,24.65,73.59,1.86,9.39,93,2127,80.60,16.5,0.00,0
6.981,-0.78,0.00,14.66,off,off,-5.49,14.57,0.67,on,14.53,106,1.000,1.76,0.00,0.00,1.0,1,21.50,2.73,72,79,24.18,73.46,1.80,9.16,93,2132,74.76,15.7,0.00,0
7.045,-0.78,0.00,14.59,off,off,-5.77,14.57,0.66,on,14.53,106,1.000,1.76,0.00,0.00,1.0,1,21.50,2.73,72,77,23.49,73.22,1.76,8.88,93,2127,84.29,15.7,0.00,0
