Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
2.374,-7.81,0.00,14.75,off,off,-11.00,14.65,0.25,on,14.76,91,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,79,7.46,69.22,1.20,3.65,82,1815,0.00,7.9,0.00,0
2.441,-7.81,0.00,14.76,off,off,-11.00,14.65,0.25,on,14.76,91,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,79,7.45,69.21,1.20,3.64,82,1815,0.00,7.9,0.00,0
2.505,-7.81,0.00,14.75,off,off,-11.03,14.65,0.25,on,14.76,91,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,79,7.42,69.18,1.20,3.62,82,1813,0.00,7.9,0.00,0
2.561,-7.81,0.00,14.70,off,off,-11.00,14.65,0.23,on,14.87,91,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,79,7.43,69.23,1.22,3.65,82,1816,0.00,7.9,0.00,0
2.616,-7.81,0.00,14.71,off,off,-10.96,14.65,0.23,on,14.76,91,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,79,7.43,69.26,1.22,3.69,82,1816,0.00,7.9,0.00,0
2.680,-7.81,0.00,14.73,off,off,-10.96,14.65,0.23,on,14.93,91,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,79,7.39,69.25,1.22,3.69,82,1816,0.00,7.9,0.00,0
2.751,-7.81,0.00,14.72,off,off,-10.97,14.65,0.23,on,14.93,91,1.000,0.00,0.00,0.00,1.0,0,21.00,0.78,77,79,7.37,69.25,1.22,3.68,82,1817,0.00,7.9,0.00,0
2.806,-7.81,0.00,14.75,off,off,-10.99,14.65,0.23,on,14.93,91,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,79,7.38,69.23,1.24,3.66,82,1816,0.00,7.9,0.00,0
2.863,-7.81,0.00,14.74,off,off,-10.94,14.65,0.23,on,14.93,91,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,79,7.41,69.25,1.22,3.71,82,1816,0.00,7.9,0.00,0
2.919,-7.03,0.00,14.78,off,off,-10.96,14.65,0.23,on,14.93,91,1.000,0.00,0.00,0.00,1.0,0,21.00,0.78,77,79,7.41,69.25,1.18,3.69,82,1813,0.00,7.9,0.00,0
2.977,-7.03,0.00,14.83,off,off,-11.01,14.65,0.23,on,14.93,91,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,79,7.39,69.17,1.22,3.63,82,1807,13.16,7.9,0.00,0
3.047,-7.03,0.00,14.87,off,off,-10.97,14.66,0.25,on,14.82,91,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,79,7.40,69.17,1.20,3.68,82,1797,15.75,8.3,0.00,0
3.111,-6.25,0.00,14.94,off,off,-10.92,14.66,0.25,on,14.82,91,1.000,0.00,0.00,0.00,1.0,0,22.50,1.15,77,79,7.43,69.14,1.24,3.73,82,1788,18.79,8.7,0.00,0
3.168,-6.25,0.00,14.98,off,off,-10.83,14.66,0.25,on,14.82,91,1.000,0.00,0.00,0.00,1.0,0,23.50,1.13,77,79,7.58,69.24,1.26,3.82,82,1771,22.31,9.1,0.00,0
3.257,-6.25,0.00,15.02,off,off,-10.62,14.67,0.27,on,14.70,91,1.000,0.00,0.00,0.00,1.0,0,24.50,1.12,77,79,7.96,69.44,1.32,4.03,82,1742,28.27,9.4,0.00,0
3.313,-6.25,0.00,15.05,off,off,-10.33,14.67,0.28,on,14.70,91,1.000,0.00,0.00,0.00,1.0,0,24.50,1.47,77,79,8.41,69.84,1.36,4.32,82,1711,31.84,9.8,0.00,0
3.371,-6.25,0.00,15.04,off,off,-9.95,14.69,0.31,on,14.70,91,1.000,0.00,0.00,0.00,1.0,0,25.00,1.44,77,79,8.81,70.15,1.42,4.70,82,1689,32.62,10.2,0.00,0
3.428,-5.47,0.00,15.06,off,off,-9.73,14.69,0.32,on,14.70,91,1.000,0.00,0.00,0.00,1.0,0,25.00,1.42,77,79,9.10,70.50,1.40,4.92,82,1660,35.10,9.8,0.00,0
3.507,-5.47,0.00,15.10,off,off,-9.45,14.70,0.34,on,14.70,91,1.000,0.00,0.00,0.00,1.0,0,25.50,1.40,77,79,9.52,70.85,1.40,5.20,82,1631,65.21,11.8,0.00,0
3.560,-5.47,0.00,15.06,off,off,-8.13,14.70,0.41,on,14.70,91,1.000,0.00,0.00,0.00,1.0,0,25.50,1.38,77,81,12.02,71.88,1.56,6.52,82,1614,112.30,16.1,0.00,0
3.620,-5.47,0.00,15.08,off,off,-6.31,14.69,0.58,on,14.70,91,1.000,0.35,0.00,0.00,1.0,0,18.00,2.41,77,81,16.52,72.51,2.00,8.34,82,1628,124.04,19.3,0.00,0
3.678,-5.47,0.00,15.08,off,off,-4.88,14.65,0.69,on,14.64,91,1.000,1.76,0.00,0.00,1.0,0,13.50,2.47,77,81,19.50,73.01,2.02,9.77,82,1686,115.20,18.5,0.00,0
3.753,-4.69,0.00,14.99,off,off,-4.42,14.62,0.67,on,14.59,91,1.000,2.11,0.00,0.00,1.0,0,16.00,2.28,77,81,20.90,73.13,1.90,10.23,82,1805,105.81,17.3,0.00,0
3.798,-5.47,0.00,14.84,off,off,-4.51,14.59,0.67,on,14.59,91,1.000,1.76,0.00,0.00,1.0,0,15.50,2.38,77,81,21.90,72.94,1.80,10.14,82,1923,100.25,16.9,0.00,0
3.864,-5.47,0.00,14.87,off,off,-4.80,14.56,0.66,on,14.53,91,1.000,1.76,0.00,0.00,1.0,0,16.50,2.59,77,81,22.91,73.01,1.76,9.85,82,2041,95.31,16.5,0.00,0
3.930,-4.69,0.00,15.17,off,off,-5.58,14.55,0.65,on,14.53,91,1.000,1.76,0.00,0.00,1.0,0,18.00,2.68,77,81,23.85,73.97,1.78,9.07,82,2156,83.94,15.7,0.00,0
3.996,-2.34,0.00,15.41,off,off,-6.27,14.55,0.62,on,14.53,91,1.000,1.05,0.00,0.00,1.0,0,19.00,2.87,77,81,23.77,74.79,1.72,8.37,82,2271,59.69,13.8,0.00,0
4.055,-1.56,0.00,15.47,off,off,-7.38,14.54,0.53,on,14.53,93,1.000,0.00,0.00,0.00,1.0,0,22.00,2.50,77,81,20.92,74.97,1.44,7.27,82,2343,43.23,11.0,0.00,0
4.113,-1.56,0.00,15.44,off,off,-8.43,14.57,0.44,on,14.53,93,1.000,0.00,0.00,0.00,1.0,0,23.50,2.53,77,81,17.58,74.80,1.44,6.22,82,2366,38.84,10.2,0.00,0
4.170,-1.56,0.00,15.33,off,off,-9.04,14.61,0.39,on,14.59,93,1.000,0.00,0.00,0.00,1.0,0,26.00,2.00,77,81,15.28,74.35,1.36,5.60,82,2348,39.98,10.6,0.00,0
4.226,-0.78,0.00,15.12,off,off,-9.36,14.61,0.36,on,14.64,93,1.000,0.00,0.00,0.00,1.0,0,27.50,1.97,77,81,13.73,73.61,1.44,5.28,82,2290,37.71,10.6,0.00,0
4.295,-1.56,0.00,14.97,off,off,-9.58,14.61,0.34,on,14.64,93,1.000,0.00,0.00,0.00,1.0,0,29.50,1.42,77,79,12.53,72.68,1.40,5.07,82,2218,27.84,9.4,0.00,0
4.350,-1.56,0.00,14.87,off,off,-9.81,14.60,0.31,on,14.64,93,1.000,0.00,0.00,0.00,1.0,0,29.50,1.38,77,79,10.83,71.39,1.32,4.84,82,2117,18.98,8.3,0.00,0
4.415,-2.34,0.00,14.82,off,off,-10.09,14.60,0.26,on,14.64,93,1.000,0.00,0.00,0.00,1.0,0,31.00,1.29,77,79,8.83,70.08,1.12,4.56,82,2012,0.00,5.9,0.00,0
4.471,-2.34,0.00,14.73,off,off,-10.53,14.62,0.23,on,14.82,93,1.000,0.00,0.00,0.00,1.0,0,27.00,0.83,77,79,7.16,69.79,1.14,4.12,82,1885,0.00,5.5,0.00,0
4.527,-1.56,0.00,14.67,off,off,-10.91,14.36,0.19,on,14.82,93,1.000,0.00,0.00,0.00,1.0,0,26.50,0.75,77,79,5.96,69.20,0.96,3.73,82,1766,0.00,5.5,0.00,0
4.597,-1.56,0.00,14.66,off,off,-11.13,14.40,0.18,on,15.05,93,1.000,0.00,0.00,0.00,1.0,0,25.50,0.72,77,79,4.97,68.04,1.00,3.52,82,1611,0.00,5.5,0.00,0
4.670,-1.56,0.00,14.63,off,off,-11.20,14.40,0.18,on,15.05,93,1.000,0.00,0.00,0.00,1.0,0,24.00,0.64,77,79,4.34,66.49,0.96,3.45,83,1468,0.00,5.5,0.00,0
4.727,-1.56,0.00,14.62,off,off,-11.26,14.41,0.17,on,15.05,93,1.000,0.00,0.00,0.00,1.0,0,13.00,0.60,77,79,4.13,65.71,1.02,3.39,83,1398,0.00,5.9,0.00,0
4.787,-1.56,0.00,14.62,off,off,-11.24,14.41,0.18,on,15.05,93,1.000,0.00,0.00,0.00,1.0,0,8.50,0.58,77,79,4.05,65.21,1.02,3.41,83,1345,0.00,5.9,0.00,0
4.859,-1.56,0.00,14.57,off,off,-11.22,14.41,0.18,on,14.99,93,1.000,0.00,0.00,0.00,1.0,0,7.50,0.56,77,79,4.06,64.85,1.06,3.42,83,1307,0.00,5.9,0.00,0
4.913,-1.56,0.00,14.56,off,off,-11.19,14.41,0.18,on,14.99,93,1.000,0.00,0.00,0.00,1.0,0,7.00,0.55,77,79,4.13,64.70,1.08,3.46,83,1287,0.00,6.3,0.00,0
4.971,-2.34,0.00,14.54,off,off,-11.14,14.41,0.19,on,14.99,93,1.000,0.00,0.00,0.00,1.0,0,6.00,0.54,77,79,4.19,64.53,1.06,3.51,83,1259,0.00,6.3,0.00,0
5.028,-1.56,0.00,14.51,off,off,-11.08,14.42,0.19,on,14.99,93,1.000,0.00,0.00,0.00,1.0,0,7.50,0.53,77,79,4.19,64.23,1.08,3.57,83,1221,0.00,6.3,0.00,0
5.097,-2.34,0.00,14.51,off,off,-11.04,14.42,0.21,on,14.76,93,1.000,0.00,0.00,0.00,1.0,0,9.00,0.51,77,79,4.24,64.18,1.06,3.61,83,1187,0.00,6.3,0.00,0
5.162,-2.34,0.00,14.50,off,off,-10.97,14.42,0.22,on,14.76,93,1.000,0.00,0.00,0.00,1.0,0,9.00,0.50,77,79,4.33,64.34,1.06,3.68,83,1168,0.00,6.3,0.00,0
5.217,-2.34,0.00,14.50,off,off,-10.92,14.42,0.22,on,14.64,93,1.000,0.00,0.00,0.00,1.0,0,11.00,0.49,77,79,4.43,64.49,1.06,3.73,83,1156,0.00,6.3,0.00,0
5.285,-2.34,0.00,14.53,off,off,-10.82,14.42,0.23,on,14.47,93,1.000,0.00,0.00,0.00,1.0,0,11.50,0.49,77,79,4.53,64.68,1.08,3.83,83,1144,0.00,6.3,0.00,0
5.339,-1.56,0.00,14.54,off,off,-10.75,14.42,0.23,on,14.47,93,1.000,0.00,0.00,0.00,1.0,0,12.50,0.49,77,79,4.61,64.72,1.04,3.90,83,1140,0.00,6.3,0.00,0
5.397,-1.56,0.00,14.59,off,off,-10.71,14.42,0.25,on,14.47,93,1.000,0.00,0.00,0.00,1.0,0,13.00,0.49,77,79,4.70,64.84,1.04,3.94,83,1139,0.00,6.3,0.00,0
5.476,-1.56,0.00,14.62,off,off,-10.63,14.42,0.25,on,14.42,93,1.000,0.00,0.00,0.00,1.0,0,12.50,0.73,77,79,4.80,64.93,1.02,4.02,83,1145,0.00,6.3,0.00,0
5.550,-1.56,0.00,14.66,off,off,-10.64,14.42,0.25,on,14.42,93,1.000,0.00,0.00,0.00,1.0,0,12.00,0.74,77,79,4.86,64.93,1.02,4.01,83,1153,0.00,5.9,0.00,0
5.617,-0.78,0.00,14.70,off,off,-10.64,14.42,0.25,on,14.47,93,1.000,0.00,0.00,0.00,1.0,0,11.50,0.74,77,79,4.89,64.93,1.04,4.01,83,1157,0.00,5.9,0.00,0
5.691,-0.78,0.00,14.76,off,off,-10.65,14.42,0.25,on,14.47,93,1.000,0.00,0.00,0.00,1.0,0,11.50,0.74,77,79,4.88,64.90,1.02,4.00,83,1161,0.00,5.9,0.00,0
5.737,-0.78,0.00,14.77,off,off,-10.66,14.42,0.25,on,14.47,93,1.000,0.00,0.00,0.00,1.0,0,11.00,0.75,77,79,4.89,64.87,1.04,3.99,83,1166,0.00,5.9,0.00,0
5.800,-0.78,0.00,14.80,off,off,-10.68,14.42,0.25,on,14.47,93,1.000,0.00,0.00,0.00,1.0,0,11.00,0.75,77,79,4.89,64.83,1.02,3.97,83,1172,0.00,5.9,0.00,0
5.857,-0.78,0.00,14.80,off,off,-10.72,14.42,0.25,on,14.47,93,1.000,0.00,0.00,0.00,1.0,0,11.00,0.75,77,79,4.86,64.75,0.98,3.93,83,1179,0.00,5.9,0.00,0
5.931,0.00,0.00,14.78,off,off,-10.74,14.42,0.23,on,14.47,93,1.000,0.00,0.00,0.00,1.0,0,10.50,0.76,77,79,4.84,64.71,0.98,3.91,83,1184,0.00,5.9,0.00,0
5.977,0.00,0.00,14.79,off,off,-10.76,14.42,0.23,on,14.59,93,1.000,0.00,0.00,0.00,1.0,0,10.00,0.76,77,79,4.80,64.68,0.96,3.89,83,1183,0.00,5.9,0.00,0
6.041,0.00,0.00,14.73,off,off,-10.81,14.42,0.23,on,14.59,93,1.000,0.00,0.00,0.00,1.0,0,10.00,0.76,77,79,4.76,64.58,0.98,3.84,83,1187,0.00,5.9,0.00,0
6.098,0.00,0.00,14.72,off,off,-10.83,14.42,0.23,on,14.59,93,1.000,0.00,0.00,0.00,1.0,0,10.00,0.76,77,79,4.73,64.54,1.00,3.81,83,1186,0.00,5.9,0.00,0
6.166,0.00,0.00,14.69,off,off,-10.86,14.42,0.23,on,14.59,93,1.000,0.00,0.00,0.00,1.0,0,9.50,0.76,77,79,4.69,64.50,0.98,3.79,83,1185,0.00,5.9,0.00,0
6.232,0.00,0.00,14.67,off,off,-10.88,14.42,0.23,on,14.59,93,1.000,0.00,0.00,0.00,1.0,0,10.00,0.76,77,79,4.65,64.48,1.00,3.77,83,1183,0.00,5.9,0.00,0
6.288,0.00,0.00,14.66,off,off,-10.89,14.42,0.23,on,14.59,93,1.000,0.00,0.00,0.00,1.0,0,10.00,0.50,77,79,4.61,64.46,1.04,3.76,83,1182,0.00,5.9,0.00,0
6.347,-0.78,0.00,14.61,off,off,-10.89,14.42,0.23,on,14.59,93,1.000,0.00,0.00,0.00,1.0,0,10.00,0.50,77,79,4.58,64.47,1.02,3.76,83,1179,0.00,5.9,0.00,0
6.421,-0.78,0.00,14.58,off,off,-10.90,14.42,0.23,on,14.59,93,1.000,0.00,0.00,0.00,1.0,0,10.50,0.50,77,79,4.55,64.47,1.00,3.75,83,1173,0.00,5.9,0.00,0
6.476,-0.78,0.00,14.55,off,off,-10.90,14.42,0.22,on,14.64,93,1.000,0.00,0.00,0.00,1.0,0,10.50,0.50,77,79,4.53,64.47,0.98,3.74,83,1170,0.00,5.9,0.00,0
6.532,-0.78,0.00,14.52,off,off,-10.88,14.39,0.23,on,14.59,93,1.000,0.00,0.00,0.00,1.0,0,11.00,0.49,77,79,4.49,64.54,1.02,3.77,83,1157,0.00,5.9,0.00,0
6.588,-0.78,0.00,14.50,off,off,-10.87,14.39,0.23,on,14.42,93,1.000,0.00,0.00,0.00,1.0,0,11.50,0.49,77,79,4.46,64.60,1.00,3.78,83,1146,0.00,5.9,0.00,0
6.657,-0.78,0.00,14.45,off,off,-10.83,14.39,0.23,on,14.42,93,1.000,0.00,0.00,0.00,1.0,0,12.00,0.49,77,79,4.46,64.67,1.02,3.82,83,1139,0.00,5.9,0.00,0
6.721,-0.78,0.00,14.42,off,off,-10.83,14.72,0.23,on,14.76,93,1.000,0.00,0.00,0.00,1.0,0,12.50,0.48,77,79,4.46,64.69,1.02,3.82,83,1135,0.00,5.9,0.00,0
6.786,-2.34,0.00,14.39,off,off,-10.80,14.72,0.23,on,14.76,93,1.000,0.00,0.00,0.00,1.0,0,12.50,0.48,77,79,4.47,64.74,1.00,3.85,83,1131,0.00,5.9,0.00,0
6.843,-2.34,0.00,14.35,off,off,-10.78,14.72,0.23,on,14.76,93,1.000,0.00,0.00,0.00,1.0,0,13.00,0.48,77,79,4.47,64.77,1.00,3.87,83,1127,0.00,5.9,0.00,0
6.900,-2.34,0.00,14.35,off,off,-10.77,14.72,0.23,on,14.76,93,1.000,0.00,0.00,0.00,1.0,0,13.00,0.48,77,79,4.44,64.81,1.00,3.88,83,1116,0.00,5.9,0.00,0
6.966,-2.34,0.00,14.32,off,off,-10.74,14.72,0.23,on,14.76,93,1.000,0.00,0.00,0.00,1.0,0,14.00,0.48,77,79,4.43,64.86,1.00,3.91,83,1110,0.00,5.9,0.00,0
7.029,-3.12,0.00,14.31,off,off,-10.72,14.72,0.23,on,14.76,93,1.000,0.00,0.00,0.00,1.0,0,14.50,0.47,77,79,4.42,64.88,1.02,3.93,83,1103,0.00,5.9,0.00,0
7.087,-3.12,0.00,14.32,off,off,-10.69,14.72,0.23,on,14.76,93,1.000,0.00,0.00,0.00,1.0,0,15.00,0.47,77,79,4.44,64.93,1.04,3.96,83,1101,0.00,5.9,0.00,0
7.150,-3.12,0.00,14.30,off,off,-10.66,14.72,0.23,on,14.64,93,1.000,0.00,0.00,0.00,1.0,0,15.00,0.47,77,79,4.45,64.98,1.02,3.99,83,1098,0.00,5.9,0.00,0
7.209,-3.12,0.00,14.32,off,off,-10.65,14.72,0.23,on,14.64,93,1.000,0.00,0.00,0.00,1.0,0,15.50,0.47,77,79,4.47,64.99,1.04,4.00,83,1100,0.00,5.9,0.00,0
