Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
0.899,0.00,-3.12,22.20,off,off,-11.54,14.65,0.14,off,15.24,169,1.000,0.00,0.00,0.00,1.0,1,19.00,0.78,81,90,4.75,68.89,1.12,3.11,154,1842,21.74,7.1,0.00,0
0.974,0.00,-3.12,22.20,off,off,-11.38,14.65,0.16,off,15.24,169,1.000,0.00,0.00,0.00,1.0,1,20.50,0.79,81,90,5.05,69.00,1.16,3.27,154,1845,22.05,7.1,0.00,0
1.051,0.00,-3.12,22.20,off,off,-11.32,14.65,0.17,off,13.63,169,1.000,0.00,0.00,0.00,1.0,1,22.00,0.78,81,90,5.28,69.00,1.18,3.33,154,1831,21.88,7.1,0.00,0
1.115,0.00,-3.12,22.20,off,off,-11.22,14.37,0.17,off,13.63,169,1.000,0.00,0.00,0.00,1.0,1,23.50,0.78,81,90,5.45,69.03,1.12,3.43,154,1821,22.34,7.1,0.00,0
1.170,0.00,-3.12,22.20,off,off,-11.17,14.37,0.18,off,13.63,169,1.000,0.00,0.00,0.00,1.0,1,24.50,0.78,81,90,5.62,69.08,1.14,3.47,154,1822,24.64,7.1,0.00,0
1.241,0.00,-3.12,22.20,off,off,-11.11,14.37,0.18,off,13.63,169,1.000,0.00,0.00,0.00,1.0,1,25.00,1.17,81,90,5.84,69.15,1.14,3.54,154,1823,25.91,7.5,0.00,0
1.308,0.00,-3.12,22.20,off,off,-11.01,14.37,0.19,off,13.63,169,1.000,0.00,0.00,0.00,1.0,1,26.50,1.17,81,90,6.06,69.27,1.20,3.64,154,1829,25.48,7.5,0.00,0
1.351,0.00,-3.12,22.20,off,off,-10.95,14.37,0.19,off,13.63,169,1.000,0.00,0.00,0.00,1.0,1,27.50,1.17,81,90,6.24,69.34,1.20,3.70,154,1835,27.20,7.5,0.00,0
1.422,0.00,-3.12,22.20,off,off,-10.93,14.37,0.21,off,13.59,169,1.000,0.00,0.00,0.00,1.0,1,27.50,1.18,81,90,6.40,69.35,1.20,3.71,154,1833,27.54,7.9,0.00,0
1.467,0.00,-3.12,22.18,off,off,-10.86,14.37,0.21,off,13.59,169,1.000,0.00,0.00,0.00,1.0,1,27.50,1.16,81,90,6.50,69.36,1.22,3.79,154,1816,26.75,7.5,0.00,0
1.536,0.00,-3.12,19.94,off,off,-10.80,14.37,0.21,off,13.59,169,1.000,0.00,0.00,0.00,1.0,1,27.00,1.15,81,90,6.52,69.34,1.18,3.85,154,1800,28.05,7.5,0.00,0
1.590,0.00,-3.12,18.75,off,off,-10.80,14.38,0.22,off,13.54,169,1.000,0.00,0.00,0.00,1.0,1,27.00,1.15,81,90,6.61,69.34,1.22,3.85,154,1792,29.66,7.5,0.00,0
1.647,0.00,-3.12,17.58,off,off,-10.79,14.38,0.22,off,13.54,169,1.000,0.00,0.00,0.00,1.0,1,27.00,1.15,81,90,6.75,69.38,1.20,3.86,154,1801,30.98,7.9,0.00,0
1.707,0.00,-3.12,16.79,off,off,-10.72,14.37,0.22,off,13.49,169,1.000,0.00,0.00,0.00,1.0,1,27.00,1.16,81,90,6.96,69.45,1.24,3.93,154,1814,32.19,8.3,0.00,0
1.783,0.00,-3.12,16.26,off,off,-10.65,14.37,0.23,off,13.44,169,1.000,0.00,0.00,0.00,1.0,1,27.00,1.17,81,90,7.20,69.60,1.26,4.00,154,1831,33.31,8.3,0.00,0
1.828,0.00,-3.12,15.59,off,off,-10.60,14.37,0.23,off,13.44,169,1.000,0.00,0.00,0.00,1.0,1,27.00,1.18,81,90,7.46,69.67,1.26,4.05,154,1847,34.10,8.7,0.00,0
1.892,0.00,-3.12,15.01,off,off,-10.46,14.36,0.25,off,13.34,169,1.000,0.00,0.00,0.00,1.0,1,27.00,1.58,81,90,7.77,69.76,1.28,4.19,154,1853,34.33,8.7,0.00,0
1.950,1.56,-3.12,14.89,off,off,-10.34,14.37,0.26,on,14.47,169,1.000,0.00,0.00,0.00,1.0,1,27.00,1.58,81,90,8.01,69.88,1.30,4.31,154,1847,34.79,8.7,0.00,0
2.007,0.78,-3.12,14.63,off,off,-10.30,14.37,0.26,on,14.42,169,1.000,0.00,0.00,0.00,1.0,1,26.50,1.57,81,90,8.13,69.91,1.30,4.34,154,1835,35.38,8.7,0.00,0
2.071,0.00,-3.12,14.45,off,off,-10.22,14.37,0.26,on,14.42,171,1.000,0.00,0.00,0.00,1.0,1,26.50,1.56,81,90,8.25,69.93,1.28,4.43,154,1830,35.84,8.7,0.00,0
2.128,0.00,-3.12,14.35,off,off,-10.18,14.37,0.27,on,14.42,171,1.000,0.00,0.00,0.00,1.0,1,26.00,1.57,81,90,8.40,69.97,1.30,4.47,154,1839,40.25,9.1,0.00,0
2.206,0.00,-3.12,14.30,off,off,-10.08,14.36,0.27,on,14.42,171,1.000,0.00,0.00,0.00,1.0,1,26.00,1.58,81,90,8.79,69.98,1.36,4.57,154,1859,45.14,9.4,0.00,0
2.270,-0.78,-3.12,14.27,off,off,-9.94,14.36,0.28,on,14.36,171,1.000,0.00,0.00,0.00,1.0,1,26.00,1.61,81,90,9.25,70.03,1.38,4.70,154,1885,46.25,9.8,0.00,0
2.348,-0.78,-3.12,14.31,off,off,-9.80,14.36,0.30,on,14.36,171,1.000,0.00,0.00,0.00,1.0,1,25.50,1.62,81,90,9.58,70.06,1.40,4.84,154,1896,49.79,9.8,0.00,0
2.398,-0.78,-3.12,14.36,off,off,-9.71,14.36,0.31,on,14.36,171,1.000,0.00,0.00,0.00,1.0,1,25.00,1.62,81,90,9.88,70.09,1.42,4.94,154,1895,49.36,9.8,0.00,0
2.467,0.00,-3.12,14.40,off,off,-9.54,14.36,0.31,on,14.36,171,1.000,0.00,0.00,0.00,1.0,1,24.50,1.61,81,90,10.17,70.14,1.42,5.11,154,1892,51.91,10.2,0.00,0
2.527,0.00,-3.12,14.42,off,off,-9.43,14.36,0.32,on,14.36,171,1.000,0.00,0.00,0.00,1.0,1,24.50,1.62,81,90,10.45,70.15,1.42,5.21,154,1897,53.49,10.2,0.00,0
2.602,0.78,-3.12,14.43,off,off,-9.33,14.34,0.34,on,14.36,171,1.000,0.00,0.00,0.00,1.0,1,24.00,2.04,81,90,10.90,70.12,1.44,5.32,154,1916,59.70,11.0,0.00,0
2.647,0.78,-3.12,14.39,off,off,-9.07,14.34,0.35,on,14.36,171,1.000,0.00,0.00,0.00,1.0,1,23.50,1.65,81,90,11.54,70.08,1.50,5.57,155,1939,62.50,11.4,0.00,0
2.727,0.78,-3.12,14.37,off,off,-8.81,14.33,0.36,on,14.36,171,1.000,0.00,0.00,0.00,1.0,1,22.50,2.09,81,90,12.26,69.99,1.52,5.84,155,1966,62.80,12.2,0.00,0
2.791,0.78,-3.12,14.33,off,off,-8.56,14.33,0.39,on,14.31,171,1.000,0.00,0.00,0.00,1.0,1,26.50,2.11,81,90,12.98,70.01,1.56,6.09,155,1976,60.03,11.8,0.00,0
2.847,0.78,-3.12,14.31,off,off,-8.42,14.31,0.39,on,14.31,171,1.000,0.00,0.00,0.00,1.0,1,26.50,2.11,81,90,13.25,70.03,1.54,6.23,155,1980,59.95,12.2,0.00,0
2.916,0.78,-3.12,14.28,off,off,-8.26,14.31,0.40,on,14.31,171,1.000,0.00,0.00,0.00,1.0,1,27.50,2.12,81,90,13.60,70.03,1.56,6.39,155,1987,59.79,12.2,0.00,0
2.972,0.78,-3.12,14.23,off,off,-8.09,14.29,0.41,on,14.31,171,1.000,0.00,0.00,0.00,1.0,1,28.00,2.13,81,90,13.94,70.10,1.56,6.56,155,2007,61.94,12.2,0.00,0
3.029,0.00,-3.12,14.17,off,off,-8.04,14.29,0.41,on,14.25,171,1.000,0.00,0.00,0.00,1.0,1,27.50,2.17,81,90,14.43,70.50,1.58,6.61,155,2036,63.04,12.6,0.00,0
3.088,0.00,-3.12,14.13,off,off,-7.93,14.29,0.43,on,14.25,171,1.000,0.00,0.00,0.00,1.0,1,27.50,2.19,81,90,14.83,70.92,1.58,6.72,155,2065,61.66,12.2,0.00,0
3.157,-0.78,-3.12,14.09,off,off,-7.79,14.29,0.43,on,14.25,171,1.000,0.00,0.00,0.00,1.0,1,29.00,2.23,81,90,15.21,71.30,1.58,6.86,155,2089,59.56,12.2,0.00,0
3.226,-0.78,-3.12,14.06,off,off,-7.77,14.28,0.43,on,14.25,171,1.000,0.00,0.00,0.00,1.0,1,28.50,2.23,81,90,15.15,71.45,1.56,6.88,155,2101,55.23,12.2,0.00,0
3.279,-0.78,-3.12,14.06,off,off,-7.91,14.28,0.41,on,14.25,171,1.000,0.00,0.00,0.00,1.0,1,29.00,2.25,81,90,14.90,71.55,1.50,6.74,155,2110,54.26,12.2,0.00,0
3.365,-1.56,-3.12,14.09,off,off,-7.90,14.28,0.41,on,14.25,171,1.000,0.00,0.00,0.00,1.0,1,29.00,1.81,81,90,14.74,71.73,1.58,6.75,155,2124,54.81,12.2,0.00,0
3.419,-1.56,-3.12,14.15,off,off,-7.97,14.28,0.40,on,14.25,171,1.000,0.00,0.00,0.00,1.0,1,29.50,2.29,81,90,14.85,72.16,1.58,6.68,155,2158,54.21,11.8,0.00,0
3.487,-1.56,-3.12,14.21,off,off,-8.08,14.28,0.40,on,14.25,171,1.000,0.00,0.00,0.00,1.0,1,29.50,2.33,81,90,14.96,72.54,1.54,6.57,155,2188,52.89,11.8,0.00,0
3.556,-1.56,-3.12,14.19,off,off,-8.14,14.28,0.40,on,14.25,171,1.000,0.00,0.00,0.00,1.0,1,29.00,2.36,81,90,14.94,72.88,1.54,6.51,155,2214,52.44,11.8,0.00,0
3.610,-1.56,-3.12,14.17,off,off,-8.19,14.32,0.39,on,14.53,171,1.000,0.00,0.00,0.00,1.0,1,29.50,2.37,81,90,14.82,73.01,1.54,6.46,155,2227,48.19,11.8,0.00,0
3.667,-2.34,-3.12,14.17,off,off,-8.39,14.38,0.39,on,14.53,171,1.000,0.00,0.00,0.00,1.0,1,30.00,1.91,81,90,14.39,73.04,1.52,6.25,155,2233,46.44,11.4,0.00,0
3.733,-3.12,-3.12,14.13,off,off,-8.47,14.45,0.37,on,14.59,171,1.000,0.00,0.00,0.00,1.0,1,31.00,1.91,81,90,14.10,73.15,1.52,6.18,155,2244,43.85,11.0,0.00,0
3.790,-3.91,-3.12,14.13,off,off,-8.65,14.50,0.36,on,14.59,171,1.000,0.00,0.00,0.00,1.0,1,31.50,1.94,81,90,13.97,73.40,1.48,6.00,155,2268,45.06,11.4,0.00,0
3.861,-3.91,-3.12,14.15,off,off,-8.60,14.56,0.36,on,14.59,171,1.000,0.00,0.00,0.00,1.0,1,32.00,1.95,81,90,14.06,73.77,1.52,6.05,155,2296,45.38,11.4,0.00,0
3.929,-3.91,-3.12,14.22,off,off,-8.66,14.56,0.36,on,14.59,171,1.000,0.00,0.00,0.00,1.0,1,30.50,1.98,81,90,14.14,74.08,1.54,5.99,155,2321,45.79,11.8,0.00,0
3.972,-3.91,-3.12,14.26,off,off,-8.70,14.56,0.36,on,14.59,171,1.000,0.00,0.00,0.00,1.0,1,30.50,1.99,81,90,14.21,74.26,1.54,5.95,155,2336,44.69,11.4,0.00,0
4.028,-4.69,-3.12,14.25,off,off,-8.68,14.56,0.35,on,14.59,171,1.000,0.00,0.00,0.00,1.0,1,31.50,2.01,81,90,14.16,74.50,1.52,5.96,155,2354,40.44,11.0,0.00,0
4.097,-4.69,-3.12,14.25,off,off,-8.93,14.56,0.35,on,14.59,171,1.000,0.00,0.00,0.00,1.0,1,32.00,2.01,81,90,13.80,74.55,1.52,5.72,155,2363,41.10,11.0,0.00,0
4.163,-4.69,-3.12,14.25,off,off,-8.92,14.56,0.34,on,14.59,171,1.000,0.00,0.00,0.00,1.0,1,32.00,2.02,81,90,13.72,74.64,1.50,5.73,155,2370,42.50,11.4,0.00,0
4.239,-4.69,-3.12,14.28,off,off,-8.91,14.56,0.34,on,14.59,171,1.000,0.00,0.00,0.00,1.0,1,31.50,2.03,81,90,13.70,74.85,1.52,5.74,155,2386,42.24,11.4,0.00,0
4.292,-5.47,-3.12,14.31,off,off,-9.07,14.55,0.34,on,14.53,171,1.000,0.00,0.00,0.00,1.0,1,30.50,2.04,81,90,13.66,75.01,1.48,5.58,155,2402,35.69,11.0,0.00,0
4.349,-5.47,-3.12,14.31,off,off,-9.37,14.55,0.31,on,14.53,171,1.000,0.00,0.00,0.00,1.0,1,30.00,2.07,81,90,12.76,74.84,1.28,5.28,155,2423,23.16,8.7,0.00,0
4.425,-5.47,-3.12,14.35,off,off,-9.88,14.55,0.27,on,14.53,171,1.000,0.00,0.00,0.00,1.0,1,29.50,1.55,81,90,11.24,74.80,1.14,4.77,155,2424,19.38,8.3,0.00,0
4.496,-0.78,-3.12,14.36,off,off,-10.40,14.62,0.25,on,14.64,171,1.000,0.00,0.00,0.00,1.0,1,27.00,2.06,81,90,10.07,74.86,1.14,4.25,155,2412,18.62,8.3,0.00,0
4.553,-1.56,-3.12,14.34,off,off,-10.59,14.62,0.23,on,14.70,171,1.000,0.00,0.00,0.00,1.0,1,26.00,1.54,81,88,9.34,74.83,1.04,4.06,155,2411,17.88,7.1,0.00,0
4.609,-1.56,-3.12,14.29,off,off,-10.92,14.62,0.21,on,14.82,171,1.000,0.00,0.00,0.00,1.0,1,25.00,1.54,79,88,8.35,74.72,0.90,3.73,155,2417,17.12,7.1,0.00,0
4.677,-2.34,-3.12,14.21,off,off,-11.21,14.62,0.18,on,14.87,171,1.000,0.00,0.00,0.00,1.0,1,24.00,1.55,81,88,7.41,74.65,0.98,3.44,155,2419,16.25,6.7,0.00,0
4.753,-2.34,-3.12,14.09,off,off,-11.47,14.62,0.17,on,14.87,171,1.000,0.00,0.00,0.00,1.0,1,23.50,1.55,81,88,6.79,74.61,0.96,3.18,155,2419,15.38,6.7,0.00,0
4.798,-3.12,-3.12,14.00,off,off,-11.70,14.62,0.16,on,14.87,171,1.000,0.00,0.00,0.00,1.0,1,22.00,1.03,81,88,6.29,74.75,0.90,2.95,155,2408,14.62,6.7,0.00,0
4.879,-3.91,-3.12,13.94,off,off,-11.81,14.62,0.14,on,14.87,171,1.000,0.00,0.00,0.00,1.0,1,21.00,1.02,81,88,5.83,74.81,0.94,2.84,155,2395,13.88,6.7,0.00,0
4.932,-4.69,-3.12,13.90,off,off,-11.85,14.62,0.13,on,14.87,171,1.000,0.00,0.00,0.00,1.0,1,20.00,1.02,81,88,5.45,74.59,0.92,2.80,155,2377,13.12,6.7,0.00,0
4.988,-4.69,-3.12,13.91,off,off,-11.99,14.62,0.13,on,14.87,171,1.000,0.00,0.00,0.00,1.0,1,19.00,1.01,81,88,5.19,74.47,0.94,2.66,155,2367,12.38,6.7,0.00,0
5.057,-4.69,-3.12,13.98,off,off,-12.04,14.62,0.12,on,14.87,171,1.000,0.00,0.00,0.00,1.0,1,18.50,0.51,81,88,4.99,74.51,0.92,2.61,155,2370,11.38,6.7,0.00,0
5.121,-4.69,-3.12,14.03,off,off,-12.01,14.62,0.12,on,14.87,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.51,81,88,4.89,74.69,1.02,2.64,155,2385,10.62,6.7,0.00,0
5.177,-5.47,-3.12,14.09,off,off,-12.06,14.62,0.12,on,14.87,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.51,81,88,4.78,74.51,1.04,2.59,155,2370,9.88,6.7,0.00,0
5.237,0.00,-3.12,14.16,off,off,-12.07,14.62,0.12,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.50,81,88,4.63,74.25,0.96,2.58,155,2348,9.12,6.3,0.00,0
5.297,0.00,-3.12,14.41,off,off,-12.07,14.62,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.50,81,88,4.48,73.96,0.98,2.58,155,2324,8.38,6.3,0.00,0
5.363,0.00,-3.12,14.53,off,off,-12.04,14.62,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.49,81,88,4.40,73.70,1.00,2.61,155,2302,7.62,6.3,0.00,0
5.418,0.00,-3.12,14.65,off,off,-12.02,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.49,81,88,4.35,73.53,1.04,2.63,155,2288,6.88,6.3,0.00,0
5.477,0.00,-3.12,14.78,off,off,-12.00,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.49,81,88,4.31,73.43,1.04,2.65,155,2279,6.25,6.3,0.00,0
5.537,0.00,-3.12,15.05,off,off,-12.03,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.49,81,88,4.31,73.42,1.06,2.62,155,2278,5.50,6.3,0.00,0
5.606,0.00,-3.12,15.33,off,off,-12.01,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.48,81,88,4.28,73.20,1.02,2.64,155,2260,4.75,6.3,0.00,0
5.660,0.00,-3.12,15.57,off,off,-12.07,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.48,81,88,4.19,72.94,0.94,2.58,155,2238,4.00,6.3,0.00,0
5.719,0.00,-3.12,15.95,off,off,-12.00,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.47,81,88,4.11,72.52,0.98,2.65,155,2202,3.12,6.3,0.00,0
5.786,0.00,-3.12,16.25,off,off,-12.01,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.47,81,88,4.08,72.37,1.02,2.64,155,2190,2.50,5.9,0.00,0
5.842,0.00,-3.12,16.63,off,off,-12.00,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.47,81,88,4.05,72.20,0.98,2.65,155,2175,1.62,5.9,0.00,0
5.898,0.00,-3.12,17.03,off,off,-12.01,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,18.00,0.46,81,88,4.05,72.18,1.00,2.64,155,2174,0.88,5.9,0.00,0
5.966,0.00,-3.12,17.59,off,off,-12.01,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,17.50,0.46,81,88,4.01,71.97,0.98,2.64,155,2156,0.12,5.9,0.00,0
6.021,0.00,-3.12,18.32,off,off,-11.99,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,17.50,0.46,81,88,3.97,71.67,1.00,2.66,155,2131,0.00,5.9,0.00,0
6.078,0.00,-3.12,19.01,off,off,-11.95,14.61,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,17.50,0.45,81,88,3.92,71.39,0.98,2.69,155,2107,0.00,5.9,0.00,0
6.146,0.00,-3.12,19.44,off,off,-11.98,14.60,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,17.50,0.45,81,88,3.88,71.10,0.96,2.67,155,2082,0.00,5.9,0.00,0
6.202,0.00,-3.12,19.98,off,off,-11.93,14.60,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,17.50,0.44,81,88,3.86,70.88,1.02,2.72,156,2064,0.00,5.9,0.00,0
6.258,0.00,-3.12,20.50,off,off,-11.91,14.60,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,17.50,0.44,81,88,3.86,70.73,1.04,2.74,156,2051,0.00,5.9,0.00,0
6.317,0.00,-3.12,21.03,off,off,-11.90,14.60,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,17.50,0.44,81,88,3.87,70.60,0.98,2.75,156,2040,0.00,5.9,0.00,0
6.386,0.00,-3.12,21.97,off,off,-11.87,14.60,0.10,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,17.50,0.43,81,88,3.89,70.45,1.04,2.77,156,2027,0.00,5.9,0.00,0
6.440,0.00,-3.12,22.20,off,off,-11.84,14.60,0.12,off,14.99,171,1.000,0.00,0.00,0.00,1.0,1,17.50,0.43,81,88,3.90,70.20,1.04,2.81,156,2006,0.00,5.9,0.00,0
6.497,0.00,-3.12,22.20,off,off,-11.84,14.61,0.12,off,15.05,171,1.000,0.00,0.00,0.00,1.0,1,17.50,0.43,81,88,3.87,69.94,1.04,2.81,156,1980,0.00,5.5,0.00,0
6.561,0.00,-3.12,22.20,off,off,-11.87,14.61,0.12,off,15.05,171,1.000,0.00,0.00,0.00,1.0,1,17.00,0.42,81,88,3.82,69.70,1.04,2.78,156,1953,0.00,5.5,0.00,0
6.625,0.00,-3.12,22.20,off,off,-11.88,14.63,0.12,off,15.11,171,1.000,0.00,0.00,0.00,1.0,1,17.00,0.41,81,88,3.80,69.49,1.04,2.77,156,1929,0.00,5.5,0.00,0
6.680,0.00,-3.12,22.20,off,off,-11.85,14.63,0.12,off,15.11,171,1.000,0.00,0.00,0.00,1.0,1,16.50,0.41,81,88,3.81,69.34,1.00,2.79,156,1912,0.00,5.5,0.00,0
6.757,0.00,-3.12,22.20,off,off,-11.85,14.61,0.12,off,13.39,171,1.000,0.00,0.00,0.00,1.0,1,11.50,0.41,81,88,3.82,69.22,0.98,2.80,156,1898,3.16,5.1,0.00,0
6.823,0.00,-3.12,22.20,off,off,-11.89,14.61,0.12,off,13.34,171,1.000,0.00,0.00,0.00,1.0,1,11.50,0.40,81,88,3.77,69.06,1.02,2.76,156,1880,3.16,5.5,0.00,0
6.878,0.00,-3.12,22.20,off,off,-11.92,14.61,0.12,off,13.34,171,1.000,0.00,0.00,0.00,1.0,1,11.00,0.40,81,88,3.75,68.88,1.00,2.73,156,1861,3.16,5.5,0.00,0
6.945,0.00,-3.12,22.20,off,off,-11.90,14.62,0.12,off,13.34,171,1.000,0.00,0.00,0.00,1.0,1,11.00,0.40,81,88,3.74,68.69,0.98,2.74,156,1838,3.16,5.5,0.00,0
6.999,0.00,-3.12,22.20,off,off,-11.83,14.62,0.12,off,13.34,171,1.000,0.00,0.00,0.00,1.0,1,10.50,0.39,81,90,3.70,68.41,1.00,2.82,156,1807,3.16,5.5,0.00,0
7.072,0.00,-3.12,22.20,off,off,-11.83,14.62,0.12,off,13.34,171,1.000,0.00,0.00,0.00,1.0,1,10.50,0.38,81,90,3.68,68.23,1.04,2.82,156,1786,12.54,5.1,0.00,0
7.123,0.00,-3.12,22.20,off,off,-11.77,14.16,0.12,off,13.34,171,1.000,0.00,0.00,0.00,1.0,1,10.50,0.38,81,90,3.79,68.06,1.02,2.87,156,1768,13.64,5.9,0.00,0
7.181,0.00,-3.12,22.20,off,off,-11.72,14.16,0.13,off,13.34,171,1.000,0.00,0.00,0.00,1.0,1,11.00,0.75,81,90,3.96,68.03,1.06,2.93,156,1760,14.98,5.9,0.00,0
7.238,0.00,-3.12,22.20,off,off,-11.62,14.16,0.13,off,13.34,171,1.000,0.00,0.00,0.00,1.0,1,13.00,0.75,81,90,4.14,68.13,1.10,3.03,156,1756,18.15,6.3,0.00,0
7.312,0.00,-3.12,22.20,off,off,-11.57,14.16,0.14,off,13.34,171,1.000,0.00,0.00,0.00,1.0,1,14.50,0.75,81,90,4.44,68.15,1.12,3.08,156,1752,20.96,6.7,0.00,0
