Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
3.995,0.78,0.00,14.34,off,off,-4.85,14.45,0.75,on,14.31,77,1.000,1.05,-0.70,0.00,1.0,2,20.50,3.79,45,46,37.64,73.36,2.24,9.80,63,2961,121.64,21.3,0.00,0
4.053,0.78,0.00,14.38,off,off,-4.85,14.45,0.76,on,14.31,77,1.000,1.05,-0.70,0.00,1.0,2,20.50,3.79,45,46,37.80,73.37,2.22,9.80,63,2969,121.97,21.3,0.00,0
4.113,0.78,0.00,14.38,off,off,-4.87,14.45,0.76,on,14.31,77,1.000,1.05,-0.70,0.00,1.0,2,20.00,3.81,45,46,38.05,73.39,2.26,9.78,63,2986,121.72,21.3,0.00,0
4.181,0.78,0.00,14.39,off,off,-4.89,14.45,0.76,on,14.31,77,1.000,1.05,-0.70,0.00,1.0,2,20.00,3.83,45,46,38.41,73.41,2.22,9.81,63,3004,123.54,21.3,0.00,0
4.241,0.78,0.00,14.36,off,off,-4.85,14.45,0.76,on,14.31,77,1.000,1.05,-0.70,0.00,1.0,2,20.50,3.86,45,46,38.86,73.43,2.28,9.80,63,3022,122.01,21.3,0.00,0
4.300,0.78,0.00,14.34,off,off,-4.87,14.45,0.76,on,14.31,77,1.000,1.05,-0.70,0.00,1.0,2,20.50,3.88,45,46,38.92,73.44,2.22,9.78,63,3032,121.93,21.3,0.00,0
4.357,0.78,0.00,14.33,off,off,-4.82,14.45,0.76,on,14.31,79,1.000,1.05,-0.70,0.00,1.0,2,20.50,3.88,45,46,38.93,73.45,2.26,9.82,64,3035,123.09,21.3,0.00,0
4.422,0.78,0.00,14.35,off,off,-4.81,14.45,0.76,on,14.36,79,1.000,1.05,-0.70,0.00,1.0,2,20.50,3.90,45,46,39.40,73.49,2.26,9.84,64,3064,128.62,21.3,0.00,0
4.480,0.78,0.00,14.35,off,off,-4.87,14.45,0.78,on,14.31,79,1.000,1.05,-0.70,0.00,1.0,2,20.00,3.94,45,46,40.10,73.51,2.30,9.78,64,3083,128.36,21.7,0.00,0
4.537,0.00,0.00,14.35,off,off,-4.84,14.45,0.78,on,14.31,79,1.000,1.05,-0.70,0.00,1.0,2,20.00,3.95,45,46,40.37,73.52,2.28,9.81,64,3092,128.24,21.7,0.00,0
4.603,0.78,0.00,14.42,off,off,-4.79,14.44,0.78,on,14.31,79,1.000,1.05,-0.70,0.00,1.0,2,19.50,3.97,45,46,40.51,73.54,2.30,9.86,64,3102,127.18,21.7,0.00,0
4.657,0.78,0.00,14.47,off,off,-4.68,14.44,0.78,on,14.31,79,1.000,1.05,-0.70,0.00,1.0,2,20.00,3.98,45,46,40.73,73.56,2.28,9.97,64,3114,126.18,21.7,0.00,0
4.715,0.78,0.00,14.47,off,off,-4.68,14.44,0.78,on,14.31,79,1.000,1.05,-0.70,0.00,1.0,2,20.00,4.00,45,46,41.00,73.60,2.28,9.97,64,3138,128.81,22.0,0.00,0
4.778,0.78,0.00,14.44,off,off,-4.87,14.44,0.78,on,14.31,79,1.000,1.05,-0.70,0.00,1.0,2,20.00,4.69,45,46,41.26,73.59,2.32,9.78,64,3154,126.46,21.7,0.00,0
4.837,0.00,0.00,14.39,off,off,-4.77,14.44,0.78,on,14.31,79,1.000,1.41,-0.35,0.00,1.0,2,20.50,4.05,45,46,41.34,73.62,2.30,9.87,64,3167,125.45,21.7,0.00,0
4.896,0.78,0.00,14.43,off,off,-4.74,14.44,0.78,on,14.31,79,1.000,1.41,-0.35,0.00,1.0,2,20.50,4.06,45,46,41.35,73.65,2.28,9.91,64,3179,127.05,21.7,0.00,0
4.954,0.78,0.00,14.39,off,off,-4.88,14.44,0.78,on,14.31,79,1.000,1.41,-0.35,0.00,1.0,2,20.50,4.08,45,46,41.54,73.64,2.30,9.77,64,3191,129.30,22.0,0.00,0
5.024,0.00,0.00,14.35,off,off,-4.70,14.44,0.78,on,14.31,79,1.000,1.41,-0.35,0.00,1.0,2,21.00,4.11,45,46,42.38,74.02,2.28,9.95,64,3221,136.01,22.0,0.00,0
5.098,0.78,0.00,14.45,off,off,-4.85,14.44,0.79,on,14.31,79,1.000,1.41,-0.35,0.00,1.0,2,20.50,4.83,45,46,42.73,74.37,2.30,9.80,64,3244,138.70,22.0,0.00,0
5.154,0.00,0.00,14.40,off,off,-4.63,14.44,0.79,on,14.31,79,1.000,1.41,-0.35,0.00,1.0,2,20.50,4.15,45,46,42.92,74.51,2.32,10.02,64,3249,146.99,22.8,0.00,0
5.213,0.00,0.00,14.40,off,off,-4.53,14.44,0.80,on,14.25,79,1.000,1.41,-0.35,0.00,1.0,2,20.50,4.16,45,46,44.27,74.78,2.36,10.12,64,3264,144.40,23.2,0.00,0
5.281,0.78,0.00,14.49,off,off,-4.47,14.44,0.80,on,14.25,79,1.000,1.41,-0.35,0.00,1.0,2,19.50,4.89,45,46,44.34,75.13,2.32,10.18,64,3285,135.78,22.0,0.00,0
5.338,0.78,0.00,14.51,off,off,-4.76,14.45,0.79,on,14.31,79,1.000,1.41,-0.35,0.00,1.0,2,20.00,4.92,45,46,43.86,75.32,2.32,9.89,64,3300,132.56,22.0,0.00,0
5.395,0.78,0.00,14.49,off,off,-4.72,14.45,0.78,on,14.31,79,1.000,1.41,-0.35,0.00,1.0,2,20.50,4.22,45,46,43.16,75.25,2.30,9.92,64,3295,126.01,21.7,0.00,0
5.475,0.78,0.00,14.48,off,off,-4.93,14.46,0.76,on,14.36,79,1.000,1.05,-0.35,0.00,1.0,2,21.00,4.23,45,46,42.72,75.44,2.30,9.72,64,3309,133.61,22.0,0.00,0
5.529,0.78,0.00,14.40,off,off,-4.94,14.46,0.78,on,14.31,79,1.000,1.41,-0.35,0.00,1.0,2,20.50,4.26,45,46,43.66,75.93,2.32,9.71,64,3340,135.03,22.0,0.00,0
5.595,0.00,0.00,14.39,off,off,-4.84,14.48,0.78,on,14.36,79,1.000,1.41,-0.35,0.00,1.0,2,20.50,4.32,45,46,44.25,76.62,2.34,9.81,64,3379,133.28,22.0,0.00,0
5.654,0.00,0.00,14.39,off,off,-4.88,14.48,0.78,on,14.36,79,1.000,1.41,-0.35,0.00,1.0,2,20.50,4.34,45,46,43.94,76.90,2.34,9.77,64,3397,130.61,22.0,0.00,0
5.714,0.00,0.00,14.38,off,off,-4.95,14.48,0.76,on,14.42,79,1.000,1.05,-0.35,0.00,1.0,2,20.50,4.34,45,46,43.47,76.84,2.32,9.70,64,3394,130.65,21.7,0.00,0
5.774,0.00,0.00,14.41,off,off,-5.00,14.49,0.75,on,14.36,79,1.000,1.05,-0.35,0.00,1.0,2,20.50,4.34,45,46,43.27,77.04,2.32,9.65,64,3409,133.46,21.7,0.00,0
5.855,0.00,0.00,14.40,off,off,-5.03,14.49,0.75,on,14.36,79,1.000,1.41,0.00,0.00,1.0,2,21.00,4.39,45,46,43.39,77.50,2.30,9.62,64,3437,127.08,21.7,0.00,0
5.914,-0.78,0.00,14.32,off,off,-5.15,14.50,0.74,on,14.36,79,1.000,1.05,0.00,0.00,1.0,2,21.50,4.41,45,46,42.76,77.72,2.30,9.49,64,3452,126.86,21.7,0.00,0
5.977,-0.78,0.00,14.30,off,off,-5.28,14.50,0.72,on,14.36,79,1.000,0.70,0.00,0.00,1.0,2,22.00,4.43,45,46,42.31,77.85,2.28,9.37,64,3462,128.57,21.7,0.00,0
6.035,-0.78,0.00,14.32,off,off,-5.31,14.50,0.72,on,14.42,79,1.000,0.70,0.00,0.00,1.0,2,21.50,4.45,45,46,42.40,78.26,2.28,9.34,64,3486,132.43,21.7,0.00,0
6.094,-0.78,0.00,14.36,off,off,-5.21,14.51,0.72,on,14.42,79,1.000,0.70,0.00,0.00,1.0,2,21.50,4.47,45,46,42.83,78.76,2.28,9.44,64,3515,133.25,22.0,0.00,0
6.158,-0.78,0.00,14.45,off,off,-5.19,14.51,0.72,on,14.42,79,1.000,0.70,0.00,0.00,1.0,2,21.50,4.50,45,46,42.69,78.85,2.32,9.46,64,3522,132.57,21.7,0.00,0
6.215,-0.78,0.00,14.50,off,off,-5.16,14.51,0.72,on,14.42,79,1.000,0.70,0.00,0.00,1.0,2,21.50,4.52,45,46,42.71,78.96,2.32,9.49,64,3528,133.07,22.0,0.00,0
6.275,-0.78,0.00,14.58,off,off,-5.16,14.51,0.72,on,14.42,79,1.000,0.70,0.00,0.00,1.0,2,21.50,4.52,45,46,42.83,79.13,2.34,9.48,64,3538,134.18,21.7,0.00,0
6.362,0.00,0.00,14.60,off,off,-5.13,14.53,0.72,on,14.47,79,1.000,0.70,0.00,0.00,1.0,2,21.00,4.56,45,46,43.27,79.68,2.28,9.52,64,3570,133.11,21.7,0.00,0
6.417,0.00,0.00,14.55,off,off,-5.24,14.53,0.71,on,14.47,79,1.000,0.70,0.00,0.00,1.0,2,21.00,4.58,45,46,43.16,79.85,2.34,9.41,64,3581,134.19,22.0,0.00,0
6.475,0.00,0.00,14.53,off,off,-5.28,14.53,0.71,on,14.47,79,1.000,0.70,0.00,0.00,1.0,2,21.00,4.59,45,46,43.09,79.92,2.32,9.37,64,3586,134.70,22.0,0.00,0
6.553,-0.78,0.00,14.53,off,off,-5.13,14.53,0.71,on,14.47,79,1.000,0.70,0.00,0.00,1.0,2,21.50,4.61,45,46,43.04,80.16,2.30,9.52,65,3599,136.38,22.0,0.00,0
6.617,0.78,0.00,14.53,off,off,-5.29,14.24,0.71,on,14.09,79,1.000,0.70,0.00,0.00,1.0,2,21.50,4.64,45,46,43.19,80.30,2.30,9.36,65,3628,114.40,20.1,0.00,0
6.681,0.78,0.00,14.48,off,off,-6.09,14.24,0.66,on,14.09,79,1.000,0.00,0.00,0.00,1.0,2,21.50,4.65,45,46,39.60,80.09,2.16,8.56,65,3632,84.40,18.1,0.00,0
6.736,0.78,0.00,14.38,off,off,-7.12,14.24,0.54,on,14.15,79,1.000,0.00,0.00,0.00,1.0,2,17.50,4.64,45,46,32.93,79.40,1.94,7.53,65,3624,54.40,14.2,0.00,0
6.796,0.78,0.00,14.37,off,off,-8.47,14.28,0.40,on,14.09,79,1.000,0.00,0.00,0.00,1.0,2,18.00,4.62,45,46,23.57,78.02,1.76,6.18,65,3611,0.00,7.5,0.00,0
6.853,0.00,0.00,14.39,off,off,-10.44,14.62,0.26,off,14.15,79,1.000,0.00,0.00,0.00,1.0,2,19.00,3.04,45,46,14.89,76.07,1.06,4.21,65,3567,0.00,7.5,0.00,0
6.914,0.00,0.00,14.40,off,off,-11.34,14.62,0.18,off,14.70,81,1.000,0.00,0.00,0.00,1.0,2,19.50,3.01,45,45,10.59,73.76,1.08,3.31,65,3502,0.00,7.5,0.00,0
7.001,0.00,0.00,14.44,off,off,-11.85,14.62,0.14,off,14.70,81,1.000,0.00,0.00,0.00,1.0,2,20.00,2.91,45,45,8.25,71.36,1.14,2.80,65,3390,0.00,7.9,0.00,0
7.065,0.00,0.00,14.56,off,off,-12.04,14.62,0.13,off,14.70,81,1.000,0.00,0.00,0.00,1.0,2,21.00,2.78,45,45,7.18,69.17,1.14,2.61,65,3238,0.00,7.9,0.00,0
7.135,0.00,0.00,14.73,off,off,-12.16,14.62,0.13,off,14.82,81,1.000,0.00,0.00,0.00,1.0,2,22.00,2.65,45,45,6.84,68.66,1.16,2.49,65,3109,0.00,7.9,0.00,0
7.194,0.00,0.00,15.01,off,off,-12.14,14.62,0.13,off,13.89,81,1.000,0.00,0.00,0.00,1.0,3,22.50,2.59,45,45,6.70,68.72,1.18,2.51,65,3000,0.00,7.9,0.00,0
7.253,0.00,0.00,15.19,off,off,-12.19,14.62,0.13,off,13.84,81,1.000,0.00,0.00,0.00,1.0,3,23.50,2.46,45,45,6.66,68.78,1.20,2.46,65,2886,0.00,7.9,0.00,0
7.314,0.00,0.00,15.25,off,off,-12.16,14.62,0.14,off,13.84,81,1.000,0.00,0.00,0.00,1.0,3,23.50,2.40,45,45,6.68,69.21,1.22,2.49,65,2774,0.00,7.9,0.00,0
7.378,0.00,0.00,15.50,off,off,-12.04,14.62,0.14,off,13.78,81,1.000,0.00,0.00,0.00,1.0,3,23.50,2.24,45,45,6.61,71.48,1.18,2.61,65,2624,0.00,7.5,0.00,0
