Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
0.000,-3.91,-3.12,14.59,off,off,-11.10,14.65,0.22,on,14.70,99,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,88,6.89,69.03,1.20,3.54,91,1804,0.00,7.5,0.00,0
0.003,-3.91,-3.12,14.58,off,off,-11.14,14.65,0.22,on,14.70,99,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.89,69.02,1.20,3.51,91,1803,0.00,7.5,0.00,0
0.016,-3.91,-3.12,14.58,off,off,-11.12,14.65,0.22,on,14.70,99,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.89,69.02,1.20,3.52,91,1802,0.00,7.5,0.00,0
0.019,-3.91,-3.12,14.60,off,off,-11.09,14.65,0.22,on,14.70,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.90,69.03,1.18,3.56,91,1801,0.00,7.5,0.00,0
0.022,-3.91,-3.12,14.60,off,off,-11.09,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.90,69.03,1.20,3.51,91,1796,0.00,7.5,0.00,0
0.068,-3.91,-3.12,14.63,off,off,-11.11,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.76,77,88,6.89,68.98,1.16,3.54,91,1790,0.00,7.9,0.00,0
0.138,-3.91,-3.12,14.66,off,off,-11.11,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.76,77,88,6.90,69.02,1.20,3.54,91,1791,0.00,7.5,0.00,0
0.219,-3.91,-3.12,14.70,off,off,-11.09,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.91,69.02,1.20,3.56,91,1795,0.00,7.9,0.00,0
0.293,-3.91,-3.12,14.69,off,off,-11.05,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.92,69.07,1.22,3.60,91,1796,0.00,7.5,0.00,0
0.384,-3.12,-3.12,14.71,off,off,-11.06,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.90,69.08,1.14,3.59,91,1798,0.00,7.5,0.00,0
0.439,-3.12,-3.12,14.73,off,off,-11.07,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.89,69.06,1.18,3.58,91,1796,0.00,7.5,0.00,0
0.524,-3.12,-3.12,14.73,off,off,-11.07,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.89,69.05,1.20,3.58,91,1793,0.00,7.5,0.00,0
0.558,-3.12,-3.12,14.73,off,off,-11.10,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.88,69.00,1.16,3.54,91,1792,0.00,7.5,0.00,0
0.640,-3.12,-3.12,14.74,off,off,-11.08,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.76,77,88,6.87,69.01,1.22,3.57,91,1790,0.00,7.5,0.00,0
0.720,-3.12,-3.12,14.73,off,off,-11.08,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.76,77,88,6.89,69.01,1.22,3.56,91,1790,0.00,7.9,0.00,0
0.784,-3.12,-3.12,14.73,off,off,-11.07,14.66,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.76,77,88,6.90,69.04,1.18,3.58,91,1791,0.00,7.9,0.00,0
0.840,-3.12,-3.12,14.75,off,off,-11.08,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.76,77,88,6.91,69.02,1.18,3.57,91,1791,0.00,7.9,0.00,0
0.897,-3.12,-3.12,14.75,off,off,-11.03,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.93,69.08,1.20,3.62,91,1792,0.00,7.5,0.00,0
0.973,-3.12,-3.12,14.74,off,off,-11.06,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.91,69.05,1.16,3.59,91,1793,0.00,7.9,0.00,0
1.035,-3.12,-3.12,14.75,off,off,-11.05,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.91,69.06,1.20,3.59,91,1794,0.00,7.5,0.00,0
1.103,-3.12,-3.12,14.74,off,off,-11.03,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.92,69.09,1.18,3.61,91,1795,0.00,7.9,0.00,0
1.160,-3.12,-3.12,14.74,off,off,-11.08,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.91,69.08,1.20,3.57,91,1798,0.00,7.5,0.00,0
1.215,-3.12,-3.12,14.75,off,off,-11.08,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.92,69.06,1.22,3.57,91,1799,0.00,7.9,0.00,0
1.288,-3.12,-3.12,14.74,off,off,-11.08,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.92,69.06,1.20,3.57,91,1799,0.00,7.9,0.00,0
1.342,-3.12,-3.12,14.75,off,off,-11.09,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.92,69.04,1.16,3.56,91,1799,0.00,7.5,0.00,0
1.397,-3.12,-3.12,14.75,off,off,-11.06,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.92,69.08,1.16,3.59,91,1800,0.00,7.5,0.00,0
1.481,-3.12,-3.12,14.78,off,off,-11.09,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.92,69.06,1.18,3.56,91,1800,0.00,7.9,0.00,0
1.543,-3.12,-3.12,14.79,off,off,-11.10,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.92,69.03,1.18,3.54,91,1799,0.00,7.5,0.00,0
1.600,-3.12,-3.12,14.76,off,off,-11.06,14.66,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.93,69.08,1.20,3.59,91,1799,0.00,7.9,0.00,0
1.659,-3.12,-3.12,14.74,off,off,-11.08,14.65,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,77,88,6.95,69.09,1.22,3.57,91,1801,0.00,7.9,0.00,0
1.715,-3.12,-3.12,14.75,off,off,-11.09,14.65,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.96,69.06,1.20,3.56,91,1802,0.00,7.9,0.00,0
1.784,-3.12,-3.12,14.73,off,off,-11.10,14.65,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.98,69.06,1.20,3.55,91,1803,0.00,7.9,0.00,0
1.841,-3.12,-3.12,14.73,off,off,-11.10,14.65,0.22,on,14.70,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.98,69.05,1.16,3.55,91,1802,0.00,7.5,0.00,0
1.905,-3.12,-3.12,14.72,off,off,-11.06,14.65,0.23,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.99,69.10,1.18,3.59,91,1803,0.00,7.5,0.00,0
1.981,-3.12,-3.12,14.71,off,off,-11.09,14.65,0.23,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.99,69.06,1.22,3.56,91,1803,0.00,7.9,0.00,0
2.034,-3.12,-3.12,14.71,off,off,-11.09,14.65,0.23,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,6.99,69.06,1.18,3.56,91,1803,0.00,7.5,0.00,0
2.089,-3.12,-3.12,14.69,off,off,-11.09,14.65,0.23,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,79,88,7.00,69.08,1.22,3.56,91,1805,0.00,7.5,0.00,0
2.159,-3.12,-3.12,14.68,off,off,-11.06,14.65,0.22,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,7.01,69.11,1.16,3.59,91,1806,0.00,7.5,0.00,0
2.217,-3.12,-3.12,14.67,off,off,-11.12,14.65,0.23,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,79,88,7.01,69.05,1.20,3.53,91,1805,0.00,7.9,0.00,0
2.270,-3.12,-3.12,14.65,off,off,-11.10,14.65,0.23,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,21.50,0.77,77,88,7.01,69.07,1.18,3.55,91,1805,0.00,7.9,0.00,0
2.328,-3.12,-3.12,14.66,off,off,-11.08,14.65,0.23,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,79,88,7.02,69.09,1.22,3.57,91,1806,0.00,7.5,0.00,0
2.385,-3.12,-3.12,14.64,off,off,-11.03,14.65,0.23,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,79,88,7.04,69.13,1.22,3.62,91,1809,0.00,7.5,0.00,0
2.454,-3.12,-3.12,14.64,off,off,-11.02,14.65,0.23,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,88,7.06,69.17,1.20,3.63,91,1810,0.00,7.5,0.00,0
2.508,-3.12,-3.12,14.64,off,off,-11.04,14.65,0.23,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,79,88,7.08,69.16,1.22,3.61,91,1812,0.00,7.5,0.00,0
2.575,-3.12,-3.12,14.63,off,off,-10.98,14.65,0.23,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,88,7.07,69.22,1.18,3.66,91,1813,0.00,7.5,0.00,0
2.644,-3.12,-3.12,14.64,off,off,-11.00,14.65,0.23,on,14.76,100,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,77,88,7.05,69.22,1.18,3.65,91,1815,0.00,7.5,0.00,0
2.718,-3.12,-3.12,14.64,off,off,-11.01,14.65,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,20.50,0.78,79,88,7.03,69.22,1.20,3.64,91,1818,0.00,7.5,0.00,0
2.772,-3.12,-3.12,14.65,off,off,-10.97,14.65,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,20.50,0.78,77,88,7.02,69.25,1.18,3.68,92,1820,0.00,7.5,0.00,0
2.828,-3.12,-3.12,14.69,off,off,-11.00,14.65,0.22,on,14.82,100,1.000,0.00,0.00,0.00,1.0,0,20.50,0.78,77,88,6.99,69.24,1.12,3.64,92,1821,0.00,7.5,0.00,0
2.885,-3.12,-3.12,14.69,off,off,-11.06,14.65,0.22,on,14.87,100,1.000,0.00,0.00,0.00,1.0,0,20.50,0.78,79,88,6.96,69.19,1.18,3.59,92,1822,0.00,7.5,0.00,0
2.958,-3.12,-3.12,14.72,off,off,-11.04,14.65,0.22,on,14.87,100,1.000,0.00,0.00,0.00,1.0,0,20.50,0.78,79,88,6.93,69.17,1.16,3.61,92,1822,0.00,7.5,0.00,0
3.012,-3.12,-3.12,14.75,off,off,-11.05,14.65,0.22,on,14.87,100,1.000,0.00,0.00,0.00,1.0,0,20.50,0.78,79,88,6.90,69.19,1.18,3.60,92,1820,3.16,7.5,0.00,0
3.068,-2.34,-3.12,14.75,off,off,-11.09,14.65,0.22,on,14.87,100,1.000,0.00,0.00,0.00,1.0,0,21.00,0.77,79,88,6.87,69.13,1.20,3.56,92,1815,13.21,7.9,0.00,0
3.133,-2.34,-3.12,14.80,off,off,-11.09,14.65,0.22,on,14.87,100,1.000,0.00,0.00,0.00,1.0,0,22.00,0.77,79,88,6.91,69.10,1.18,3.56,92,1809,18.19,8.3,0.00,0
3.187,-2.34,-3.12,14.84,off,off,-11.00,14.65,0.23,on,14.87,100,1.000,0.00,0.00,0.00,1.0,0,22.50,0.77,79,88,6.99,69.14,1.26,3.65,92,1797,24.15,9.1,0.00,0
3.275,-2.34,-3.12,14.83,off,off,-10.71,14.66,0.25,on,14.70,100,1.000,0.00,0.00,0.00,1.0,0,23.50,1.13,79,88,7.47,69.38,1.34,3.93,92,1773,30.79,9.4,0.00,0
3.329,-2.34,-3.12,14.89,off,off,-10.42,14.66,0.27,on,14.59,100,1.000,0.00,0.00,0.00,1.0,0,24.50,1.13,79,88,8.01,69.72,1.38,4.23,92,1744,46.15,10.2,0.00,0
3.386,-2.34,-3.12,14.88,off,off,-9.81,14.67,0.30,on,14.59,100,1.000,0.00,0.00,0.00,1.0,0,24.00,1.47,79,88,8.93,70.17,1.48,4.84,92,1726,59.75,12.2,0.00,0
3.455,-1.56,-3.12,14.91,off,off,-9.02,14.67,0.36,on,14.59,100,1.000,0.00,0.00,0.00,1.0,0,23.50,1.46,79,88,10.73,70.82,1.56,5.63,92,1712,60.94,12.2,0.00,0
3.524,-1.56,-3.12,15.01,off,off,-8.55,14.67,0.40,on,14.53,100,1.000,0.00,0.00,0.00,1.0,0,23.00,1.82,77,88,11.82,71.22,1.56,6.10,92,1707,60.16,12.2,0.00,0
3.581,-1.56,-3.12,15.01,off,off,-8.11,14.67,0.43,on,14.53,100,1.000,0.00,0.00,0.00,1.0,0,22.00,1.82,77,88,12.51,71.37,1.54,6.54,92,1707,65.21,12.6,0.00,0
3.635,-0.78,-3.12,15.03,off,off,-7.83,14.67,0.45,on,14.53,100,1.000,0.00,0.00,0.00,1.0,0,21.50,1.83,79,88,13.31,71.51,1.56,6.82,92,1717,78.22,13.4,0.00,0
3.723,-0.78,-3.12,14.95,off,off,-6.73,14.67,0.50,on,14.53,100,1.000,0.00,0.00,0.00,1.0,0,20.50,1.85,77,88,15.11,71.63,1.78,7.92,92,1738,93.80,16.1,0.00,0
3.777,-1.56,-3.12,14.81,off,off,-6.12,14.64,0.58,on,14.53,100,1.000,0.35,0.00,0.00,1.0,0,17.00,2.30,77,88,17.64,71.95,1.82,8.52,92,1796,94.05,16.1,0.00,0
3.873,-1.56,-3.12,14.57,off,off,-5.65,14.61,0.59,on,14.47,100,1.000,1.05,0.00,0.00,1.0,0,16.50,2.41,77,90,19.24,72.01,1.80,9.00,92,1884,89.26,15.4,0.00,0
3.930,-2.34,-3.12,14.58,off,off,-5.78,14.58,0.59,on,14.47,100,1.000,1.05,0.00,0.00,1.0,0,17.50,2.47,77,90,19.90,71.69,1.78,8.87,92,1970,80.25,15.0,0.00,0
3.988,-1.56,-3.12,14.62,off,off,-6.22,14.56,0.58,on,14.47,100,1.000,0.70,0.00,0.00,1.0,0,19.00,2.17,77,90,20.00,71.75,1.66,8.43,92,2038,74.72,14.2,0.00,0
4.055,-1.56,-3.12,14.74,off,off,-6.77,14.56,0.57,on,14.47,100,1.000,0.35,0.00,0.00,1.0,0,19.00,2.20,77,90,19.84,71.99,1.66,7.88,92,2096,67.86,13.4,0.00,0
4.111,-0.78,-3.12,14.98,off,off,-7.15,14.55,0.54,on,14.47,100,1.000,0.00,0.00,0.00,1.0,0,20.00,2.27,77,90,19.29,72.16,1.62,7.50,92,2130,62.23,13.0,0.00,0
4.168,0.00,-3.12,15.08,off,off,-7.66,14.55,0.52,on,14.47,100,1.000,0.00,0.00,0.00,1.0,0,21.00,2.28,77,88,18.58,72.14,1.54,6.98,92,2148,61.89,12.6,0.00,0
4.243,0.78,-3.12,15.07,off,off,-8.00,14.56,0.49,on,14.47,100,1.000,0.00,0.00,0.00,1.0,0,22.00,2.29,77,88,17.93,72.01,1.62,6.65,92,2145,61.94,13.0,0.00,0
4.288,0.78,-3.12,15.01,off,off,-8.12,14.56,0.48,on,14.47,100,1.000,0.00,0.00,0.00,1.0,0,22.50,2.28,77,88,17.30,71.70,1.64,6.53,92,2126,61.50,12.6,0.00,0
4.374,0.78,-3.12,14.75,off,off,-8.33,14.56,0.47,on,14.47,100,1.000,0.00,0.00,0.00,1.0,0,26.00,1.79,77,88,16.08,70.98,1.58,6.32,92,2076,63.23,12.2,0.00,0
4.428,0.00,-3.12,14.62,off,off,-8.36,14.56,0.45,on,14.47,100,1.000,0.00,0.00,0.00,1.0,0,30.00,1.73,77,88,15.27,70.29,1.58,6.29,92,2026,60.89,11.8,0.00,0
4.503,-0.78,-3.12,14.41,off,off,-8.32,14.58,0.44,on,14.53,100,1.000,0.00,0.00,0.00,1.0,0,31.00,1.70,77,88,14.60,70.11,1.56,6.32,92,1966,60.46,11.8,0.00,0
4.547,-1.56,-3.12,14.27,off,off,-8.23,14.60,0.44,on,14.53,100,1.000,0.00,0.00,0.00,1.0,0,30.50,2.05,77,88,14.19,70.43,1.54,6.41,92,1902,61.83,11.8,0.00,0
4.614,-2.34,-3.12,14.12,off,off,-8.15,14.62,0.45,on,14.53,100,1.000,0.00,0.00,0.00,1.0,0,29.50,1.99,77,88,13.90,70.77,1.54,6.50,92,1839,59.00,11.8,0.00,0
4.671,-3.12,-3.12,14.06,off,off,-8.09,14.64,0.45,on,14.53,100,1.000,0.00,0.00,0.00,1.0,0,29.00,1.91,77,88,13.47,71.05,1.48,6.56,92,1787,56.86,11.0,0.00,0
4.728,-3.12,-3.12,14.01,off,off,-8.09,14.65,0.45,on,14.59,102,1.000,0.00,0.00,0.00,1.0,0,27.50,1.87,77,88,12.97,71.38,1.46,6.56,92,1720,59.89,11.4,0.00,0
4.814,-3.91,-3.12,14.00,off,off,-7.92,14.67,0.47,on,14.59,102,1.000,0.00,0.00,0.00,1.0,0,27.00,1.79,77,88,12.90,71.78,1.48,6.73,92,1656,67.01,12.2,0.00,0
4.868,-4.69,-3.12,14.06,off,off,-7.60,14.68,0.48,on,14.59,102,1.000,0.00,0.00,0.00,1.0,0,25.00,1.72,77,88,13.04,72.22,1.54,7.04,92,1605,74.00,13.0,0.00,0
4.955,-4.69,-3.12,14.15,off,off,-7.06,14.67,0.50,on,14.59,102,1.000,0.00,0.00,0.00,1.0,0,22.50,1.68,77,88,13.47,72.03,1.60,7.59,92,1568,75.01,13.0,0.00,0
5.009,-4.69,-3.12,14.21,off,off,-6.77,14.67,0.52,on,14.59,102,1.000,0.00,0.00,0.00,1.0,0,21.50,1.66,77,88,13.67,71.85,1.62,7.87,92,1552,73.38,13.0,0.00,0
5.073,-4.69,-3.12,14.20,off,off,-6.63,14.67,0.53,on,14.64,102,1.000,0.00,0.00,0.00,1.0,0,21.50,1.65,77,88,13.82,71.80,1.56,8.01,92,1548,74.28,12.6,0.00,0
5.130,-4.69,-3.12,14.24,off,off,-6.50,14.67,0.53,on,14.64,102,1.000,0.00,0.00,0.00,1.0,0,21.50,1.65,77,88,13.92,71.76,1.56,8.15,92,1544,74.29,12.6,0.00,0
5.187,-4.69,-3.12,14.31,off,off,-6.38,14.67,0.54,on,14.64,102,1.000,0.00,0.00,0.00,1.0,0,21.00,1.65,77,88,14.11,71.83,1.58,8.27,92,1549,73.39,12.6,0.00,0
5.255,-3.91,-3.12,14.41,off,off,-6.38,14.67,0.54,on,14.64,102,1.000,0.00,0.00,0.00,1.0,0,21.00,1.66,77,88,14.21,71.94,1.58,8.27,92,1556,68.39,12.2,0.00,0
5.310,-3.91,-3.12,14.50,off,off,-6.58,14.67,0.53,on,14.64,102,1.000,0.00,0.00,0.00,1.0,1,21.00,1.67,77,88,14.11,72.13,1.54,8.07,92,1569,26.74,9.1,0.00,0
5.370,-3.91,-3.12,14.59,off,off,-7.65,14.68,0.49,on,14.64,102,1.000,0.00,0.00,0.00,1.0,1,21.50,1.34,77,88,12.54,71.97,1.34,7.00,92,1578,0.00,5.5,0.00,0
5.428,-3.91,-3.12,14.66,off,off,-8.57,14.70,0.39,on,14.70,102,1.000,0.00,0.00,0.00,1.0,1,14.50,1.00,77,88,9.93,71.19,0.98,6.08,92,1558,0.00,5.1,0.00,0
5.505,-3.12,-3.12,14.81,off,off,-9.29,14.70,0.31,on,14.70,102,1.000,0.00,0.00,0.00,1.0,1,15.00,0.97,77,88,7.97,70.00,0.90,5.36,92,1506,0.00,5.5,0.00,0
5.568,-2.34,-3.12,14.98,off,off,-9.83,14.71,0.27,on,14.70,102,1.000,0.00,0.00,0.00,1.0,1,15.50,0.96,77,88,6.81,69.31,0.88,4.82,92,1496,0.00,5.5,0.00,0
5.629,-2.34,-3.12,15.08,off,off,-10.27,14.70,0.25,on,14.87,102,1.000,0.00,0.00,0.00,1.0,1,16.00,0.97,77,88,6.28,69.09,0.98,4.38,92,1525,0.00,5.5,0.00,0
5.689,-2.34,-3.12,15.14,off,off,-10.65,14.70,0.22,on,15.05,102,1.000,0.00,0.00,0.00,1.0,1,5.50,0.98,77,86,5.82,68.48,0.94,4.00,92,1543,0.00,5.5,0.00,0
5.747,-1.56,-3.12,15.24,off,off,-10.91,14.70,0.21,on,15.36,102,1.000,0.00,0.00,0.00,1.0,1,6.50,0.65,77,86,5.32,67.68,0.98,3.73,92,1524,0.00,5.5,0.00,0
5.829,-0.78,-3.12,15.29,off,off,-11.14,14.71,0.19,on,15.42,102,1.000,0.00,0.00,0.00,1.0,1,7.00,0.64,77,86,4.83,66.74,1.02,3.51,92,1479,0.00,5.5,0.00,0
5.893,-0.78,-3.12,15.28,off,off,-11.24,14.71,0.19,on,15.42,102,1.000,0.00,0.00,0.00,1.0,1,7.00,0.63,77,86,4.67,66.14,1.06,3.40,92,1441,0.00,5.5,0.00,0
5.951,-0.78,-3.12,15.29,off,off,-11.26,14.71,0.19,on,15.42,102,1.000,0.00,0.00,0.00,1.0,1,7.00,0.61,77,86,4.58,65.80,1.06,3.39,92,1410,0.00,5.9,0.00,0
6.008,-0.78,-3.12,15.27,off,off,-11.25,14.71,0.19,on,15.42,102,1.000,0.00,0.00,0.00,1.0,1,7.00,0.60,77,86,4.55,65.58,1.06,3.40,92,1383,0.00,5.9,0.00,0
6.067,-0.78,-3.12,15.19,off,off,-11.21,14.71,0.19,on,15.42,102,1.000,0.00,0.00,0.00,1.0,1,6.50,0.57,77,86,4.48,65.16,1.06,3.44,92,1341,0.00,6.3,0.00,0
6.150,-0.78,-3.12,15.20,off,off,-11.17,14.71,0.19,on,15.36,102,1.000,0.00,0.00,0.00,1.0,1,6.00,0.55,77,86,4.47,64.83,1.08,3.48,92,1298,0.00,6.3,0.00,0
6.214,-0.78,-3.12,15.20,off,off,-11.07,14.72,0.21,on,15.24,102,1.000,0.00,0.00,0.00,1.0,1,6.00,0.54,77,86,4.50,64.65,1.12,3.58,92,1262,0.00,6.3,0.00,0
6.285,0.00,-3.12,15.18,off,off,-10.99,14.72,0.22,on,15.05,102,1.000,0.00,0.00,0.00,1.0,1,6.00,0.53,77,86,4.55,64.50,1.12,3.66,92,1228,0.00,6.3,0.00,0
6.342,0.00,-3.12,15.28,off,off,-10.90,14.72,0.22,on,15.05,102,1.000,0.00,0.00,0.00,1.0,1,7.50,0.52,77,86,4.61,64.41,1.10,3.75,92,1209,0.00,6.3,0.00,0
6.408,0.00,-3.12,15.29,off,off,-10.84,14.72,0.23,on,14.87,102,1.000,0.00,0.00,0.00,1.0,1,8.00,0.51,77,86,4.71,64.49,1.06,3.80,92,1199,0.00,6.3,0.00,0
6.487,1.56,-3.12,15.27,off,off,-10.78,14.42,0.23,on,14.59,102,1.000,0.00,0.00,0.00,1.0,1,8.50,0.76,77,86,4.80,64.62,1.00,3.87,92,1191,0.00,6.3,0.00,0
6.541,1.56,-3.12,15.36,off,off,-10.76,14.42,0.23,on,14.59,102,1.000,0.00,0.00,0.00,1.0,1,9.00,0.76,77,86,4.88,64.65,1.12,3.89,92,1190,0.00,6.3,0.00,0
6.608,1.56,-3.12,15.36,off,off,-10.74,14.42,0.25,on,14.47,102,1.000,0.00,0.00,0.00,1.0,1,9.00,0.76,79,86,4.97,64.68,1.10,3.91,92,1198,0.00,6.3,0.00,0
6.683,2.34,-3.12,15.35,off,off,-10.74,14.42,0.25,on,14.47,102,1.000,0.00,0.00,0.00,1.0,1,8.50,0.77,79,86,5.01,64.69,1.10,3.91,92,1199,0.00,5.9,0.00,0
6.760,2.34,-3.12,15.37,off,off,-10.76,14.42,0.25,on,14.53,102,1.000,0.00,0.00,0.00,1.0,1,8.50,0.77,79,86,5.04,64.68,1.08,3.89,92,1203,0.00,5.9,0.00,0
6.817,3.12,-3.12,15.39,off,off,-10.78,14.42,0.25,on,14.53,102,1.000,0.00,0.00,0.00,1.0,1,8.00,0.77,79,86,5.06,64.70,1.06,3.87,92,1209,0.00,5.9,0.00,0
6.879,3.12,-3.12,15.27,off,off,-10.78,14.42,0.25,on,14.53,102,1.000,0.00,0.00,0.00,1.0,1,8.00,0.77,79,86,5.06,64.72,1.04,3.87,92,1212,0.00,5.9,0.00,0
6.943,3.12,-3.12,15.22,off,off,-10.80,14.42,0.25,on,14.53,102,1.000,0.00,0.00,0.00,1.0,1,8.00,0.78,79,86,5.06,64.74,1.04,3.85,92,1216,0.00,5.9,0.00,0
7.007,3.12,-3.12,15.15,off,off,-10.83,14.42,0.25,on,14.53,102,1.000,0.00,0.00,0.00,1.0,1,7.50,0.78,79,86,5.06,64.77,1.06,3.81,92,1223,0.00,5.9,0.00,0
7.086,2.34,-3.12,14.99,off,off,-10.86,14.42,0.25,on,14.53,102,1.000,0.00,0.00,0.00,1.0,1,7.50,0.78,79,86,5.02,64.70,1.06,3.79,92,1223,0.00,5.9,0.00,0
7.161,2.34,-3.12,14.81,off,off,-10.89,14.42,0.23,on,14.64,102,1.000,0.00,0.00,0.00,1.0,1,7.50,0.78,79,86,4.97,64.62,1.06,3.76,92,1221,0.00,5.9,0.00,0
7.218,1.56,-3.12,14.73,off,off,-10.92,14.42,0.23,on,14.64,102,1.000,0.00,0.00,0.00,1.0,1,7.50,0.78,79,86,4.92,64.53,1.04,3.73,92,1217,0.00,5.5,0.00,0
7.278,1.56,-3.12,14.62,off,off,-10.92,14.42,0.23,on,14.47,102,1.000,0.00,0.00,0.00,1.0,1,8.00,0.77,79,86,4.75,64.41,1.06,3.73,92,1178,0.00,5.9,0.00,0
7.351,1.56,-3.12,14.55,off,off,-10.91,14.42,0.23,on,14.59,102,1.000,0.00,0.00,0.00,1.0,1,9.50,0.75,79,86,4.77,64.45,1.04,3.74,92,1172,0.00,5.9,0.00,0
7.420,0.78,-3.12,14.47,off,off,-10.88,14.42,0.25,on,14.59,102,1.000,0.00,0.00,0.00,1.0,1,9.50,0.75,79,86,4.81,64.49,1.04,3.77,92,1171,0.00,5.9,0.00,0
7.481,0.78,-3.12,14.38,off,off,-10.86,14.42,0.25,on,14.47,102,1.000,0.00,0.00,0.00,1.0,0,10.00,0.75,79,86,4.86,64.54,1.10,3.79,92,1173,0.00,5.9,0.00,0
