Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
0.933,0.00,-5.47,14.38,off,off,-11.82,14.60,0.14,off,14.99,81,1.000,0.00,0.00,0.00,1.0,2,23.50,0.43,61,63,4.93,70.13,1.14,2.82,70,2001,0.00,6.7,0.00,0
1.025,0.00,-5.47,14.39,off,off,-11.75,14.62,0.14,off,15.11,81,1.000,0.00,0.00,0.00,1.0,2,23.00,0.41,61,63,4.87,69.30,1.12,2.89,70,1907,0.00,6.7,0.00,0
1.090,0.00,-5.47,14.38,off,off,-11.67,14.64,0.16,off,15.17,81,1.000,0.00,0.00,0.00,1.0,2,22.00,0.39,61,63,4.85,68.73,1.16,2.98,70,1836,0.00,6.7,0.00,0
1.147,0.00,-5.47,14.45,off,off,-11.58,14.65,0.16,off,15.24,81,1.000,0.00,0.00,0.00,1.0,2,21.50,0.39,61,63,4.85,68.37,1.14,3.07,70,1780,0.00,6.7,0.00,0
1.205,0.00,-5.47,14.51,off,off,-11.53,14.67,0.17,off,15.36,81,1.000,0.00,0.00,0.00,1.0,2,21.00,0.38,61,63,4.87,68.03,1.16,3.11,70,1729,0.00,6.7,0.00,0
1.265,0.00,-5.47,14.69,off,off,-11.46,14.69,0.17,off,15.42,81,1.000,0.00,0.00,0.00,1.0,2,20.50,0.36,61,63,4.82,67.58,1.16,3.18,70,1651,0.00,6.7,0.00,0
1.321,0.00,-5.47,14.96,off,off,-11.36,14.70,0.18,off,15.49,81,1.000,0.00,0.00,0.00,1.0,2,20.00,0.34,61,63,4.88,67.23,1.18,3.28,70,1578,0.00,6.7,0.00,0
1.386,0.00,-5.47,15.38,off,off,-11.27,14.70,0.19,off,15.49,81,1.000,0.00,0.00,0.00,1.0,2,19.50,0.33,61,63,5.00,66.77,1.20,3.37,70,1512,0.00,7.1,0.00,0
1.445,0.00,-5.47,15.90,off,off,-11.16,14.71,0.21,off,15.30,81,1.000,0.00,0.00,0.00,1.0,2,19.00,0.31,61,64,5.11,66.47,1.18,3.49,70,1457,0.00,7.1,0.00,0
1.501,0.00,-5.47,16.51,off,off,-11.02,14.71,0.22,off,15.11,81,1.000,0.00,0.00,0.00,1.0,2,18.50,0.31,61,64,5.16,66.12,1.16,3.63,70,1392,0.00,7.1,0.00,0
1.566,0.00,-5.47,16.92,off,off,-10.94,14.71,0.22,off,15.11,81,1.000,0.00,0.00,0.00,1.0,2,2.50,0.28,61,64,5.12,65.49,1.18,3.71,70,1316,0.00,7.1,0.00,0
1.625,0.00,-5.47,17.33,off,off,-10.76,14.72,0.25,off,14.99,81,1.000,0.00,0.00,0.00,1.0,2,17.50,0.54,61,64,5.10,64.99,1.18,3.89,70,1233,0.00,7.1,0.00,0
1.688,0.00,-5.47,17.61,off,off,-10.63,14.72,0.26,off,14.82,81,1.000,0.00,0.00,0.00,1.0,2,17.50,0.51,61,64,5.30,64.90,1.18,4.02,70,1197,0.00,7.1,0.00,0
1.746,0.00,-5.47,18.24,off,off,-10.45,14.72,0.27,off,14.70,81,1.000,0.00,0.00,0.00,1.0,2,17.00,0.77,61,64,5.65,65.25,1.20,4.20,70,1203,0.00,7.1,0.00,0
1.804,0.00,-5.47,19.12,off,off,-10.37,14.72,0.28,off,14.70,81,1.000,0.00,0.00,0.00,1.0,2,16.50,0.78,61,64,5.92,65.54,1.14,4.28,70,1217,0.00,7.1,0.00,0
1.873,0.00,-5.47,19.85,off,off,-10.32,14.50,0.28,off,13.39,81,1.000,0.00,0.00,0.00,1.0,2,17.00,0.78,61,64,6.08,65.82,1.18,4.33,70,1234,0.00,7.1,0.00,0
1.932,0.00,-5.47,20.02,off,off,-10.31,14.50,0.30,off,13.39,81,1.000,0.00,0.00,0.00,1.0,2,16.00,0.80,61,64,6.23,66.01,1.12,4.34,70,1250,0.00,6.7,0.00,0
1.997,0.00,-5.47,20.63,off,off,-10.33,14.50,0.28,off,13.39,81,1.000,0.00,0.00,0.00,1.0,2,17.00,0.81,61,64,6.27,66.25,1.16,4.32,70,1275,0.00,6.7,0.00,0
2.055,0.00,-5.47,20.39,off,off,-10.39,14.50,0.28,off,13.39,81,1.000,0.00,0.00,0.00,1.0,2,17.00,0.82,61,64,6.29,66.28,1.12,4.26,70,1288,0.00,6.7,0.00,0
2.119,0.00,-5.47,20.55,off,off,-10.44,14.50,0.28,off,13.39,81,1.000,0.00,0.00,0.00,1.0,2,17.00,0.83,61,64,6.29,66.38,1.12,4.21,70,1306,0.00,6.7,0.00,0
2.176,0.00,-5.47,19.85,off,off,-10.51,14.50,0.28,off,13.39,81,1.000,0.00,0.00,0.00,1.0,2,17.50,0.84,61,64,6.27,66.42,1.10,4.14,70,1323,0.00,6.3,0.00,0
2.236,0.00,-5.47,19.26,off,off,-10.59,14.50,0.27,off,13.39,81,1.000,0.00,0.00,0.00,1.0,2,17.00,0.85,61,64,6.21,66.46,1.12,4.06,70,1335,0.00,6.3,0.00,0
2.297,0.00,-5.47,18.81,off,off,-10.63,14.50,0.27,off,13.39,81,1.000,0.00,0.00,0.00,1.0,2,18.00,0.86,61,64,6.11,66.41,1.06,4.02,70,1344,0.00,6.3,0.00,0
2.355,0.00,-5.47,18.19,off,off,-10.73,14.50,0.26,off,13.39,81,1.000,0.00,0.00,0.00,1.0,2,18.00,0.86,61,64,6.01,66.32,1.10,3.92,70,1354,0.00,6.3,0.00,0
2.412,0.00,-5.47,17.69,off,off,-10.78,14.50,0.26,off,13.39,81,1.000,0.00,0.00,0.00,1.0,1,18.00,0.87,61,64,5.93,66.30,1.10,3.87,70,1362,0.00,6.3,0.00,0
2.477,0.00,-5.47,17.10,off,off,-10.84,14.50,0.25,off,13.54,81,1.000,0.00,0.00,0.00,1.0,1,18.00,0.87,61,64,5.81,66.20,1.12,3.81,70,1364,0.00,6.3,0.00,0
2.534,0.00,-5.47,16.68,off,off,-10.88,14.50,0.25,off,13.54,81,1.000,0.00,0.00,0.00,1.0,1,18.00,0.87,61,64,5.71,66.15,1.04,3.77,70,1367,0.00,5.9,0.00,0
2.603,0.00,-5.47,16.32,off,off,-10.94,14.50,0.23,off,13.54,81,1.000,0.00,0.00,0.00,1.0,1,18.00,0.87,61,64,5.58,66.01,1.06,3.71,70,1366,0.00,5.9,0.00,0
2.661,0.00,-5.47,15.93,off,off,-10.98,14.50,0.23,off,13.63,81,1.000,0.00,0.00,0.00,1.0,1,18.00,0.58,61,64,5.47,65.91,1.02,3.66,70,1364,0.00,5.9,0.00,0
2.749,0.00,-5.47,15.40,off,off,-11.02,14.50,0.23,off,13.63,81,1.000,0.00,0.00,0.00,1.0,1,18.50,0.58,61,64,5.34,65.79,0.98,3.63,70,1359,0.00,5.9,0.00,0
2.803,0.00,-5.47,14.98,off,off,-11.06,14.50,0.22,off,13.63,81,1.000,0.00,0.00,0.00,1.0,1,18.50,0.58,61,64,5.23,65.65,1.06,3.59,70,1355,0.00,5.9,0.00,0
2.865,0.00,-5.47,14.69,off,off,-11.07,14.50,0.22,off,14.87,81,1.000,0.00,0.00,0.00,1.0,1,18.50,0.57,61,64,5.11,65.52,1.06,3.58,70,1343,0.00,5.9,0.00,0
2.941,0.00,-5.47,14.53,off,off,-11.11,14.50,0.22,on,14.87,81,1.000,0.00,0.00,0.00,1.0,1,18.50,0.57,63,64,5.01,65.39,1.02,3.54,71,1335,0.00,5.9,0.00,0
3.005,-0.78,-5.47,14.35,off,off,-11.12,14.50,0.22,on,14.87,81,1.000,0.00,0.00,0.00,1.0,1,18.00,0.56,61,64,4.91,65.18,1.04,3.53,71,1319,0.00,5.9,0.00,0
3.065,-1.56,-5.47,14.19,off,off,-11.12,14.50,0.22,on,14.87,81,1.000,0.00,0.00,0.00,1.0,1,17.50,0.56,63,64,4.84,65.04,1.06,3.52,71,1306,0.00,5.9,0.00,0
3.121,-1.56,-5.47,14.15,off,off,-11.12,14.50,0.22,on,14.87,81,1.000,0.00,0.00,0.00,1.0,1,18.00,0.55,61,64,4.78,64.93,1.02,3.52,71,1293,0.00,5.9,0.00,0
3.178,-1.56,-5.47,14.06,off,off,-11.11,14.50,0.22,on,14.87,81,1.000,0.00,0.00,0.00,1.0,1,18.00,0.55,63,64,4.72,64.79,1.02,3.54,71,1279,0.00,5.9,0.00,0
3.237,-2.34,-5.47,14.01,off,off,-11.11,14.50,0.22,on,14.87,81,1.000,0.00,0.00,0.00,1.0,1,18.00,0.55,61,64,4.68,64.68,1.06,3.54,71,1269,0.00,5.9,0.00,0
3.292,-3.12,-5.47,13.96,off,off,-11.07,14.56,0.22,on,15.11,82,1.000,0.00,0.00,0.00,1.0,1,17.50,0.54,63,64,4.63,64.58,1.02,3.58,71,1250,0.00,5.9,0.00,0
3.351,-3.12,-5.47,13.96,off,off,-11.08,14.62,0.22,on,15.05,82,1.000,0.00,0.00,0.00,1.0,1,17.00,0.53,63,64,4.60,64.43,1.04,3.57,71,1237,0.00,5.9,0.00,0
3.411,-3.91,-5.47,13.97,off,off,-11.04,14.68,0.22,on,14.99,82,1.000,0.00,0.00,0.00,1.0,1,9.50,0.52,63,64,4.51,64.18,1.04,3.61,71,1208,0.00,5.9,0.00,0
3.471,-3.91,-5.47,13.99,off,off,-11.00,14.72,0.22,on,14.93,82,1.000,0.00,0.00,0.00,1.0,1,10.00,0.51,63,64,4.40,64.36,1.04,3.65,71,1156,0.00,5.9,0.00,0
3.531,-3.91,-5.47,14.07,off,off,-10.93,14.72,0.23,on,14.76,82,1.000,0.00,0.00,0.00,1.0,1,13.50,0.49,63,64,4.41,64.55,1.06,3.72,71,1131,0.00,6.3,0.00,0
3.601,-3.91,-5.47,14.14,off,off,-10.80,14.72,0.23,on,14.76,82,1.000,0.00,0.00,0.00,1.0,1,15.00,0.48,63,64,4.49,64.71,1.10,3.85,71,1117,0.00,6.3,0.00,0
3.665,-3.91,-5.47,14.19,off,off,-10.74,14.72,0.25,on,14.70,82,1.000,0.00,0.00,0.00,1.0,1,16.00,0.47,63,64,4.56,64.87,1.06,3.91,71,1105,0.00,6.3,0.00,0
3.723,-3.91,-5.47,14.27,off,off,-10.66,14.72,0.25,on,14.70,82,1.000,0.00,0.00,0.00,1.0,1,17.00,0.47,63,64,4.69,64.98,1.06,3.99,71,1099,0.00,6.3,0.00,0
3.782,-3.91,-5.47,14.32,off,off,-10.61,14.72,0.26,on,14.59,82,1.000,0.00,0.00,0.00,1.0,1,17.00,0.47,63,64,4.80,65.04,1.08,4.04,71,1096,0.00,6.3,0.00,0
3.841,-3.12,-5.47,14.39,off,off,-10.54,14.72,0.26,on,14.59,82,1.000,0.00,0.00,0.00,1.0,1,17.50,0.47,63,64,4.87,65.11,1.08,4.11,71,1094,0.00,6.3,0.00,0
3.901,-3.12,-5.47,14.45,off,off,-10.48,14.72,0.26,on,14.59,82,1.000,0.00,0.00,0.00,1.0,1,18.00,0.70,63,64,4.94,65.18,1.08,4.17,71,1097,0.00,6.3,0.00,0
3.963,-3.12,-5.47,14.50,off,off,-10.47,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,1,17.50,0.70,63,64,4.99,65.19,1.00,4.17,71,1102,0.00,5.9,0.00,0
4.023,-3.12,-5.47,14.55,off,off,-10.46,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,1,17.00,0.71,63,64,5.00,65.21,1.00,4.19,71,1108,0.00,5.9,0.00,0
4.088,-3.12,-5.47,14.57,off,off,-10.47,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,1,16.50,0.71,63,64,5.02,65.20,1.02,4.18,71,1116,0.00,5.9,0.00,0
4.145,-3.12,-5.47,14.62,off,off,-10.47,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,1,16.50,0.72,63,64,5.02,65.19,1.06,4.18,71,1121,0.00,5.9,0.00,0
4.231,-3.12,-5.47,14.69,off,off,-10.49,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,15.50,0.72,63,64,5.02,65.17,1.02,4.16,71,1127,0.00,5.9,0.00,0
4.286,-2.34,-5.47,14.72,off,off,-10.49,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,15.50,0.72,63,64,5.02,65.16,0.98,4.16,71,1129,0.00,6.3,0.00,0
4.357,-2.34,-5.47,14.78,off,off,-10.49,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,15.00,0.73,63,64,5.02,65.17,0.98,4.16,71,1131,0.00,5.9,0.00,0
4.401,-2.34,-5.47,14.87,off,off,-10.50,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,14.50,0.73,63,64,5.03,65.15,1.04,4.15,71,1137,0.00,5.9,0.00,0
4.470,-2.34,-5.47,14.89,off,off,-10.49,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,15.00,0.73,63,64,5.01,65.16,1.02,4.16,71,1140,0.00,5.9,0.00,0
4.529,-1.56,-5.47,14.97,off,off,-10.52,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,14.50,0.49,63,64,4.99,65.12,1.04,4.13,71,1144,0.00,5.9,0.00,0
4.586,-1.56,-5.47,14.94,off,off,-10.53,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,14.50,0.49,63,64,4.96,65.10,1.04,4.12,71,1143,0.00,5.9,0.00,0
4.642,-1.56,-5.47,15.02,off,off,-10.51,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,14.50,0.73,63,64,4.94,65.11,1.00,4.14,71,1145,0.00,5.9,0.00,0
4.702,-1.56,-5.47,15.08,off,off,-10.51,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,14.50,0.73,63,64,4.96,65.13,0.98,4.14,71,1144,18.88,6.7,0.00,0
4.777,-0.78,-5.47,15.05,off,off,-10.40,14.72,0.26,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,18.00,0.73,63,64,5.11,65.28,1.10,4.24,71,1139,23.06,7.1,0.00,0
4.821,-0.78,-5.47,15.09,off,off,-10.24,14.72,0.27,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,18.50,0.73,63,64,5.30,65.42,1.14,4.41,71,1140,30.62,7.5,0.00,0
4.882,-0.78,-5.47,15.08,off,off,-10.08,14.72,0.28,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,20.00,0.73,63,64,5.54,65.61,1.20,4.57,71,1137,41.92,8.7,0.00,0
4.941,-0.78,-5.47,15.14,off,off,-9.88,14.72,0.30,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,20.50,0.73,63,64,5.81,65.76,1.22,4.77,71,1130,42.45,8.7,0.00,0
5.002,-0.78,-5.47,15.14,off,off,-9.61,14.72,0.32,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,21.50,0.96,63,64,6.11,65.94,1.26,5.04,71,1120,49.62,9.1,0.00,0
5.066,-0.78,-5.47,15.14,off,off,-9.13,14.72,0.34,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,22.00,0.95,63,64,6.43,66.05,1.32,5.52,71,1107,62.03,9.1,0.00,0
5.122,0.00,-5.47,15.20,off,off,-8.39,14.72,0.36,on,14.59,82,1.000,0.00,0.00,0.00,1.0,0,22.50,0.93,63,64,6.93,66.18,1.42,6.25,71,1096,89.15,11.4,0.00,0
5.171,0.00,-5.47,15.19,off,off,-7.57,14.72,0.43,on,14.59,82,1.000,0.00,0.00,0.00,1.0,0,22.00,1.16,63,66,8.03,66.58,1.50,7.08,71,1083,93.59,12.2,0.00,0
5.232,0.00,-5.47,15.23,off,off,-6.82,14.71,0.48,on,14.59,82,1.000,0.00,0.00,0.00,1.0,0,18.50,1.16,63,66,8.91,66.52,1.58,7.83,71,1087,96.62,12.6,0.00,0
5.291,0.78,-5.47,15.36,off,off,-6.25,14.70,0.52,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,17.50,1.18,63,66,9.76,65.91,1.56,8.40,71,1107,97.12,12.6,0.00,0
5.352,1.56,-5.47,15.54,off,off,-5.97,14.70,0.54,on,14.64,82,1.000,0.00,0.00,0.00,1.0,0,16.00,1.20,63,66,10.41,65.78,1.54,8.68,71,1123,95.88,12.6,0.00,0
5.416,2.34,-5.47,15.71,off,off,-5.52,14.70,0.57,on,14.64,82,1.000,0.35,0.00,0.00,1.0,1,15.00,1.44,63,66,10.91,66.60,1.50,9.13,71,1134,94.18,12.6,0.00,0
5.472,3.12,-5.47,15.76,off,off,-5.12,14.69,0.58,on,14.70,82,1.000,0.70,0.00,0.00,1.0,1,15.00,1.22,63,66,11.28,67.22,1.54,9.53,71,1143,95.74,12.6,0.00,0
5.532,3.12,-5.47,16.00,off,off,-4.86,14.69,0.59,on,14.70,82,1.000,1.05,0.00,0.00,1.0,1,14.50,1.21,63,66,11.71,67.93,1.58,9.79,71,1145,94.47,13.4,0.00,0
5.591,4.69,-5.47,16.12,off,off,-4.55,14.69,0.62,on,14.64,82,1.000,1.41,0.00,0.00,1.0,1,16.00,1.52,63,66,12.62,68.90,1.60,10.10,71,1186,97.06,14.6,0.00,0
5.652,5.47,-5.47,16.35,off,off,-4.20,14.69,0.65,on,14.64,82,1.000,1.76,0.00,0.00,1.0,1,16.00,1.56,63,66,13.93,70.17,1.66,10.45,71,1246,97.18,15.0,0.00,0
5.716,6.25,-5.47,16.58,off,off,-4.02,14.68,0.69,on,14.64,82,1.000,1.76,0.00,0.00,1.0,1,16.00,1.68,63,66,15.18,71.06,1.68,10.63,71,1311,96.51,15.4,0.00,0
5.775,7.03,-5.47,16.71,off,off,-3.97,14.67,0.69,on,14.64,82,1.000,2.11,0.00,0.00,1.0,1,15.50,1.76,63,66,16.74,71.95,1.66,10.68,72,1410,98.53,15.7,0.00,0
5.832,7.81,-5.47,16.63,off,off,-3.94,14.66,0.71,on,14.64,82,1.000,2.11,0.00,0.00,1.0,1,16.50,1.90,63,66,18.09,72.62,1.76,10.71,72,1488,100.89,16.5,0.00,0
5.902,7.81,-5.47,16.58,off,off,-3.96,14.63,0.75,on,14.59,82,1.000,2.46,0.00,0.00,1.0,0,17.00,2.33,61,66,19.93,73.48,1.78,10.69,72,1595,99.22,16.9,0.00,0
5.980,7.81,-5.47,16.39,off,off,-3.96,14.62,0.74,on,14.59,82,1.000,2.46,0.00,0.00,1.0,0,17.00,2.16,61,66,21.34,73.49,1.78,10.69,72,1704,96.01,16.5,0.00,0
6.026,7.81,-5.47,16.29,off,off,-4.23,14.61,0.74,on,14.59,82,1.000,2.46,0.00,0.00,1.0,1,17.00,2.25,61,66,22.12,73.32,1.80,10.42,72,1788,91.38,16.5,0.00,0
6.088,7.81,-5.47,15.97,off,off,-4.57,14.61,0.71,on,14.59,82,1.000,2.11,0.00,0.00,1.0,0,19.00,2.37,61,66,22.59,73.01,1.74,10.08,72,1870,89.29,16.1,0.00,0
6.145,7.81,-5.47,15.71,off,off,-4.83,14.60,0.70,on,14.59,82,1.000,2.11,0.00,0.00,1.0,0,19.50,2.44,61,66,22.82,72.71,1.78,9.82,72,1931,86.91,16.1,0.00,0
6.202,7.81,-5.47,15.49,off,off,-4.91,14.58,0.69,on,14.59,82,1.000,2.11,0.00,0.00,1.0,0,20.00,2.51,61,66,22.77,72.50,1.72,9.74,72,1967,80.45,15.0,0.00,0
6.261,7.03,-5.47,15.14,off,off,-5.26,14.58,0.66,on,14.59,82,1.000,1.76,0.00,0.00,1.0,1,20.50,2.53,61,66,22.02,72.13,1.72,9.39,72,1979,80.21,15.0,0.00,0
6.327,6.25,-5.47,14.79,off,off,-5.49,14.58,0.65,on,14.59,82,1.000,1.76,0.00,0.00,1.0,1,20.00,2.53,61,66,21.48,71.92,1.68,9.16,72,1970,82.88,15.0,0.00,0
6.385,5.47,-5.47,14.63,off,off,-5.41,14.60,0.65,on,14.59,82,1.000,1.76,0.00,0.00,1.0,1,21.00,2.51,61,66,21.30,72.05,1.74,9.24,72,1949,87.28,15.7,0.00,0
6.442,5.47,-5.47,14.52,off,off,-5.11,14.60,0.66,on,14.59,82,1.000,1.76,0.00,0.00,1.0,1,21.50,2.47,61,66,21.48,72.37,1.80,9.53,72,1929,91.35,16.5,0.00,0
6.502,4.69,-5.47,14.40,off,off,-4.83,14.29,0.67,on,14.59,82,1.000,1.76,0.00,0.00,1.0,1,20.50,2.46,61,66,21.67,72.59,1.86,9.82,72,1908,93.97,16.5,0.00,0
6.562,5.47,-5.47,14.25,off,off,-4.53,14.31,0.69,on,14.31,82,1.000,2.11,0.00,0.00,1.0,1,20.50,2.43,61,66,21.90,72.84,1.84,10.11,72,1895,94.95,16.9,0.00,0
6.627,4.69,-5.47,14.22,off,off,-4.46,14.61,0.70,on,14.31,82,1.000,2.11,0.00,0.00,1.0,1,21.00,2.42,61,66,22.05,73.02,1.84,10.19,72,1888,95.10,16.9,0.00,0
6.684,3.12,-5.47,14.18,off,off,-4.36,14.61,0.70,on,14.59,82,1.000,2.11,0.00,0.00,1.0,1,20.50,2.41,61,66,22.06,73.10,1.78,10.29,72,1884,97.74,16.9,0.00,0
6.762,3.12,-5.47,14.15,off,off,-4.14,14.61,0.70,on,14.59,82,1.000,2.11,0.00,0.00,1.0,1,20.50,2.41,61,66,22.31,73.29,1.86,10.50,72,1880,100.39,17.3,0.00,0
6.823,2.34,-5.47,14.20,off,off,-4.02,14.71,0.71,on,14.70,82,1.000,2.11,0.00,0.00,1.0,1,20.50,2.41,61,66,22.47,73.33,1.86,10.63,72,1882,101.79,17.3,0.00,0
6.887,2.34,-5.47,14.26,off,off,-3.96,14.71,0.71,on,14.70,82,1.000,2.11,0.00,0.00,1.0,1,20.50,2.41,61,66,22.55,73.40,1.80,10.69,72,1882,98.16,17.3,0.00,0
6.943,2.34,-5.47,14.33,off,off,-4.04,14.71,0.71,on,14.70,82,1.000,2.11,0.00,0.00,1.0,1,20.50,2.41,61,66,22.33,73.38,1.82,10.60,72,1876,91.66,16.5,0.00,0
7.002,2.34,-5.47,14.49,off,off,-4.14,14.71,0.70,on,14.70,82,1.000,2.11,0.00,0.00,1.0,1,20.00,2.39,61,66,21.86,73.30,1.78,10.50,72,1870,92.21,16.5,0.00,0
7.066,2.34,-5.47,14.57,off,off,-4.13,14.71,0.70,on,14.70,82,1.000,2.11,0.00,0.00,1.0,1,21.00,2.38,61,66,21.58,73.30,1.76,10.52,72,1851,97.30,16.5,0.00,0
7.126,2.34,-5.47,14.62,off,off,-4.09,14.73,0.70,on,14.70,82,1.000,2.11,0.00,0.00,1.0,1,20.50,2.35,61,66,21.41,73.34,1.78,10.56,72,1828,97.45,16.5,0.00,0
7.177,3.12,-5.47,14.64,off,off,-4.11,14.73,0.70,on,14.70,82,1.000,2.11,0.00,0.00,1.0,1,20.50,2.32,61,66,21.17,73.36,1.80,10.54,72,1801,97.99,16.5,0.00,0
