Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Aggr Start 1 Active (on/off),Aggr Start 2 Active (on/off),Boost (psi),CL Fuel Target (AFR),Calculated Load (g/rev),Closed Loop Sw (on/off),Comm Fuel Final (AFR),Coolant Temp (F),Dyn Adv Mult (DAM),Dynamic Adv (�),Feedback Knock (�),Fine Knock Learn (�),Fuel Mode (mode),Gear Position (Gear),Ignition Timing (�),Inj Duty Cycle (%),Intake Temp (F),Intake Temp Manifold (F),MAF Corr (g/s),MAF VE (%),MAF Volts (V),Man Abs Press (psi),Oil Temp (F),RPM (RPM),Req Torque (Nm),Throttle Pos (%),Wastegate Duty (%), AP Info:[AP3-SUB-004 v1.7.4.0-17408][2018 USDM WRX MT COBB Custom Features Gen1][Reflash: advanced_timing.ptm - Realtime: advanced_timing.ptm]
36.642,0.00,-8.59,15.12,off,off,-12.01,14.41,0.13,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.05,54,64,5.67,73.84,1.06,2.78,175,2468,19.70,7.1,0.00,0
36.695,0.00,-8.59,15.11,off,off,-12.00,14.41,0.13,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.05,54,64,5.62,73.96,1.04,2.79,175,2460,19.98,7.1,0.00,0
36.752,0.00,-8.59,15.08,off,off,-11.95,14.41,0.13,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.05,54,64,5.58,73.90,1.02,2.84,175,2464,20.51,7.1,0.00,0
36.816,0.00,-8.59,15.10,off,off,-11.89,14.41,0.13,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.05,54,64,5.59,73.91,1.04,2.91,175,2463,21.66,7.5,0.00,0
36.872,0.00,-8.59,15.13,off,off,-11.89,14.41,0.13,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.05,54,64,5.59,73.93,1.04,2.90,175,2462,21.50,7.5,0.00,0
36.938,0.00,-8.59,15.15,off,off,-11.87,14.41,0.13,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.05,54,64,5.59,74.04,1.06,2.93,175,2455,22.00,7.5,0.00,0
36.995,0.00,-8.59,15.20,off,off,-11.89,14.41,0.13,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.05,54,64,5.59,73.98,1.06,2.90,175,2459,24.02,7.5,0.00,0
37.062,0.00,-8.59,15.23,off,off,-11.89,14.41,0.13,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.05,54,64,5.65,74.07,1.02,2.90,175,2453,25.58,7.9,0.00,0
37.122,0.00,-8.59,15.35,off,off,-11.82,14.41,0.13,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.04,54,64,5.72,74.16,1.10,2.98,175,2448,27.15,7.9,0.00,0
37.191,0.00,-8.59,15.43,off,off,-11.79,14.41,0.14,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.04,54,64,5.83,74.18,1.08,3.00,175,2447,28.90,7.9,0.00,0
37.244,0.00,-8.59,15.47,off,off,-11.70,14.41,0.14,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.04,54,64,5.92,74.20,1.12,3.10,175,2446,32.15,8.3,0.00,0
37.329,0.00,-8.59,15.62,off,off,-11.54,14.41,0.14,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.04,54,64,6.15,74.45,1.16,3.26,175,2432,37.50,9.1,0.00,0
37.386,0.00,-8.59,15.78,off,off,-11.37,14.41,0.16,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.04,54,64,6.66,74.48,1.26,3.43,175,2432,41.99,9.4,0.00,0
37.443,0.00,-8.59,15.95,off,off,-11.14,14.41,0.17,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.04,54,64,7.32,74.42,1.36,3.66,175,2441,46.55,10.2,0.00,0
37.512,0.00,-8.59,16.15,off,off,-10.70,14.41,0.19,off,13.44,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.57,54,64,8.36,74.36,1.46,4.09,175,2457,52.74,11.4,0.00,0
37.581,0.00,-8.59,16.31,off,off,-10.27,14.41,0.22,off,13.39,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.58,54,64,9.41,74.37,1.50,4.53,175,2469,57.39,11.8,0.00,0
37.637,0.00,-8.59,16.46,off,off,-9.87,14.41,0.25,off,13.30,190,1.000,0.00,0.00,0.00,1.0,2,29.00,2.11,54,64,10.75,74.39,1.58,4.93,175,2475,68.34,13.4,0.00,0
37.694,0.00,-8.59,16.70,off,off,-9.36,14.41,0.30,off,13.20,190,1.000,0.00,0.00,0.00,1.0,2,28.00,2.10,54,64,12.35,74.71,1.68,5.44,175,2443,66.36,13.0,0.00,0
37.771,0.00,-8.59,16.82,off,off,-9.12,14.41,0.32,off,13.20,190,1.000,0.00,0.00,0.00,1.0,2,26.00,2.07,54,66,13.38,74.85,1.64,5.68,175,2426,65.41,13.0,0.00,0
37.835,0.00,-8.59,16.77,off,off,-8.75,14.41,0.34,off,13.20,190,1.000,0.00,0.00,0.00,1.0,2,25.00,2.09,54,66,14.14,74.74,1.64,6.05,175,2452,69.58,13.8,0.00,0
37.892,0.00,-8.59,16.65,off,off,-8.26,14.41,0.36,off,13.20,190,1.000,0.00,0.00,0.00,1.0,2,26.50,2.10,54,66,15.40,74.89,1.74,6.53,175,2464,70.10,13.8,0.00,0
37.952,0.00,-8.59,16.25,off,off,-8.07,14.34,0.39,off,13.20,190,1.000,0.00,0.00,0.00,1.0,2,25.50,2.63,54,66,16.49,75.07,1.72,6.73,175,2465,67.72,14.2,0.00,0
38.028,0.00,-8.59,15.98,off,off,-7.78,14.34,0.41,off,13.20,190,1.000,0.00,0.00,0.00,1.0,2,27.00,2.62,54,66,17.11,75.28,1.72,7.01,175,2455,67.18,14.2,0.00,0
38.073,0.00,-8.59,15.56,off,off,-7.46,14.33,0.43,off,13.20,190,1.000,0.00,0.00,0.00,1.0,2,28.00,2.63,54,66,17.86,75.33,1.74,7.34,175,2471,68.41,14.6,0.00,0
38.154,0.00,-8.59,15.08,off,off,-7.26,14.33,0.44,off,13.20,190,1.000,0.00,0.00,0.00,1.0,2,27.50,2.65,54,66,18.62,75.20,1.78,7.54,175,2504,67.08,14.6,0.00,0
38.211,0.00,-8.59,14.85,off,off,-7.21,14.33,0.44,off,13.20,190,1.000,0.00,0.00,0.00,1.0,2,28.50,2.67,54,66,18.70,75.24,1.68,7.59,175,2503,60.64,13.8,0.00,0
38.266,1.56,-8.59,14.63,off,off,-7.28,14.33,0.43,on,14.31,190,1.000,0.00,0.00,0.00,1.0,2,28.50,2.66,54,66,18.20,75.29,1.72,7.51,175,2490,44.99,13.0,0.00,0
38.312,0.78,-8.59,14.52,off,off,-7.62,14.33,0.40,on,14.31,190,1.000,0.00,0.00,0.00,1.0,2,30.00,2.12,54,66,16.72,75.11,1.44,7.18,175,2493,35.16,10.6,0.00,0
38.388,0.78,-8.59,14.54,off,off,-8.15,14.34,0.36,on,14.31,190,1.000,0.00,0.00,0.00,1.0,2,30.50,2.13,54,66,15.19,74.77,1.44,6.64,175,2504,34.19,10.6,0.00,0
38.433,1.56,-8.59,14.69,off,off,-8.34,14.34,0.34,on,14.31,190,1.000,0.00,0.00,0.00,1.0,2,30.00,2.14,54,66,14.17,74.58,1.48,6.45,175,2518,32.39,10.6,0.00,0
38.497,2.34,-8.59,14.86,off,off,-8.67,14.34,0.31,on,14.31,190,1.000,0.00,0.00,0.00,1.0,2,30.00,2.15,54,66,13.35,74.43,1.46,6.13,175,2518,30.90,10.2,0.00,0
38.554,3.12,-8.59,14.97,off,off,-8.80,14.34,0.30,on,14.31,190,1.000,0.00,0.00,0.00,1.0,2,29.00,2.15,54,66,12.68,74.32,1.42,5.99,175,2525,29.83,9.8,0.00,0
38.623,3.91,-8.59,14.87,off,off,-9.09,14.34,0.28,on,14.31,190,1.000,0.00,0.00,0.00,1.0,2,29.00,2.16,54,66,12.13,74.18,1.40,5.71,175,2529,30.45,10.2,0.00,0
38.681,3.12,-8.59,14.74,off,off,-9.24,14.41,0.27,on,14.31,190,1.000,0.00,0.00,0.00,1.0,2,28.00,2.16,54,66,11.90,74.13,1.42,5.55,175,2529,30.71,10.2,0.00,0
38.737,3.12,-8.59,14.56,off,off,-9.21,14.41,0.27,on,14.36,190,1.000,0.00,0.00,0.00,1.0,2,28.00,2.16,54,66,11.77,74.09,1.42,5.59,175,2533,29.84,10.2,0.00,0
38.794,2.34,-8.59,14.43,off,off,-9.38,14.41,0.27,on,14.36,190,1.000,0.00,0.00,0.00,1.0,2,28.00,2.17,54,66,11.55,73.97,1.42,5.42,175,2544,27.33,9.8,0.00,0
38.852,2.34,-8.59,14.33,off,off,-9.54,14.41,0.26,on,14.36,190,1.000,0.00,0.00,0.00,1.0,2,27.50,2.17,54,66,11.00,73.96,1.40,5.25,175,2542,27.90,8.3,0.00,0
38.928,1.56,-8.59,14.29,off,off,-9.95,14.41,0.23,on,14.42,190,1.000,0.00,0.00,0.00,1.0,2,28.50,1.63,54,66,10.09,73.87,1.28,4.84,175,2537,28.20,8.3,0.00,0
38.973,1.56,-8.59,14.33,off,off,-10.21,14.41,0.22,on,14.53,190,1.000,0.00,0.00,0.00,1.0,2,29.00,1.62,54,64,9.50,73.77,1.20,4.59,175,2538,26.68,8.3,0.00,0
39.037,1.56,-8.59,14.37,off,off,-10.44,14.41,0.21,on,14.59,190,1.000,0.00,0.00,0.00,1.0,2,29.00,1.63,54,64,9.05,73.68,1.26,4.35,175,2539,28.70,8.3,0.00,0
39.095,1.56,-8.59,14.42,off,off,-10.72,14.41,0.19,on,14.59,190,1.000,0.00,0.00,0.00,1.0,2,29.00,1.63,54,64,8.76,73.40,1.20,4.07,175,2549,31.06,8.7,0.00,0
39.152,1.56,-8.59,14.45,off,off,-10.71,14.41,0.19,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.00,1.63,54,64,8.76,73.44,1.28,4.09,175,2545,31.89,9.1,0.00,0
39.227,1.56,-8.59,14.55,off,off,-10.75,14.41,0.21,on,14.59,190,1.000,0.00,0.00,0.00,1.0,2,29.00,1.63,54,64,8.81,73.49,1.30,4.05,175,2538,32.80,9.1,0.00,0
39.281,2.34,-8.59,14.66,off,off,-10.73,14.41,0.21,on,14.59,190,1.000,0.00,0.00,0.00,1.0,2,29.00,1.62,54,64,8.83,73.54,1.24,4.06,175,2534,32.08,9.1,0.00,0
39.338,3.12,-8.59,14.68,off,off,-10.74,14.41,0.21,on,14.59,190,1.000,0.00,0.00,0.00,1.0,2,29.00,1.62,54,64,8.84,73.47,1.26,4.06,175,2541,30.49,9.1,0.00,0
39.394,3.12,-8.59,14.73,off,off,-10.86,14.41,0.19,on,14.59,190,1.000,0.00,0.00,0.00,1.0,2,29.00,1.63,54,64,8.69,73.40,1.24,3.94,175,2541,28.10,8.3,0.00,0
39.453,3.12,-8.59,14.74,off,off,-10.90,14.41,0.19,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.00,1.63,54,64,8.47,73.33,1.22,3.90,175,2543,24.62,8.3,0.00,0
39.522,3.91,-8.59,14.71,off,off,-11.02,14.41,0.19,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.00,1.63,54,64,8.22,73.31,1.24,3.77,175,2539,23.27,7.9,0.00,0
39.591,3.91,-8.59,14.71,off,off,-11.16,14.41,0.18,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.62,54,64,7.87,73.30,1.16,3.63,175,2533,23.85,7.9,0.00,0
39.645,3.91,-8.59,14.69,off,off,-11.15,14.41,0.18,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.62,54,64,7.64,73.27,1.20,3.64,175,2531,24.12,7.9,0.00,0
39.714,3.91,-8.59,14.65,off,off,-11.29,14.41,0.17,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.62,54,64,7.45,73.24,1.18,3.50,175,2530,24.36,7.9,0.00,0
39.781,3.91,-8.59,14.58,off,off,-11.28,14.41,0.17,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.62,54,64,7.35,73.28,1.22,3.51,175,2528,24.86,7.9,0.00,0
39.837,3.91,-8.59,14.46,off,off,-11.27,14.41,0.17,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.62,54,64,7.29,73.19,1.14,3.52,175,2531,24.83,7.9,0.00,0
39.893,3.91,-8.59,14.43,off,off,-11.38,14.41,0.17,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.62,54,64,7.23,73.22,1.18,3.41,175,2528,24.88,7.9,0.00,0
39.952,3.91,-8.59,14.39,off,off,-11.35,14.41,0.17,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.08,54,64,7.21,73.24,1.22,3.44,175,2526,25.39,7.9,0.00,0
40.012,3.91,-8.59,14.39,off,off,-11.44,14.41,0.17,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.61,54,64,7.20,73.31,1.18,3.35,175,2518,25.51,7.9,0.00,0
40.088,3.91,-8.59,14.42,off,off,-11.39,14.41,0.17,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.61,54,64,7.21,73.35,1.24,3.40,175,2519,25.01,7.9,0.00,0
40.132,3.91,-8.59,14.45,off,off,-11.43,14.41,0.17,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.07,54,64,7.21,73.35,1.16,3.36,175,2517,25.54,7.9,0.00,0
40.196,4.69,-8.59,14.49,off,off,-11.44,14.41,0.17,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.61,54,64,7.18,73.35,1.20,3.35,176,2516,24.81,7.9,0.00,0
40.252,4.69,-8.59,14.53,off,off,-11.40,14.41,0.17,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.61,54,64,7.17,73.35,1.16,3.39,176,2518,24.79,7.9,0.00,0
40.322,4.69,-8.59,14.58,off,off,-11.47,14.41,0.17,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.61,54,64,7.12,73.34,1.16,3.32,176,2516,24.35,7.9,0.00,0
40.398,5.47,-8.59,14.61,off,off,-11.43,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.07,54,64,7.02,73.35,1.14,3.36,176,2517,24.34,7.9,0.00,0
40.443,5.47,-8.59,14.61,off,off,-11.47,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.07,54,64,6.94,73.42,1.16,3.33,176,2510,24.68,7.9,0.00,0
40.506,5.47,-8.59,14.63,off,off,-11.49,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.07,54,64,6.88,73.54,1.14,3.30,176,2500,24.83,7.9,0.00,0
40.564,5.47,-8.59,14.64,off,off,-11.43,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.07,54,64,6.83,73.64,1.18,3.37,176,2495,23.44,7.9,0.00,0
40.632,6.25,-8.59,14.65,off,off,-11.48,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,29.50,1.06,54,64,6.69,73.62,1.14,3.31,176,2493,24.21,7.9,0.00,0
40.708,6.25,-8.59,14.67,off,off,-11.44,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.06,54,64,6.64,73.59,1.14,3.36,176,2496,24.41,7.9,0.00,0
40.752,7.03,-8.59,14.68,off,off,-11.42,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.06,54,64,6.59,73.63,1.16,3.38,176,2492,24.48,7.9,0.00,0
40.821,7.03,-8.59,14.72,off,off,-11.48,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.06,54,64,6.55,73.63,1.16,3.32,176,2492,24.23,7.9,0.00,0
40.875,7.03,-8.59,14.73,off,off,-11.41,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.06,54,64,6.50,73.81,1.14,3.38,176,2480,24.90,7.5,0.00,0
40.933,7.03,-8.59,14.72,off,off,-11.48,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.06,54,64,6.47,73.92,1.12,3.32,176,2471,26.00,7.9,0.00,0
41.011,7.81,-8.59,14.75,off,off,-11.45,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.05,54,64,6.46,73.98,1.12,3.35,176,2469,27.94,7.9,0.00,0
41.089,7.81,-8.59,14.80,off,off,-11.44,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.05,54,64,6.52,73.95,1.12,3.35,176,2471,30.06,8.3,0.00,0
41.147,8.59,-8.59,14.79,off,off,-11.47,14.41,0.16,on,14.64,190,1.000,0.00,0.00,0.00,1.0,2,30.00,1.06,54,64,6.58,73.92,1.08,3.33,176,2473,30.02,8.3,0.00,0
41.204,8.59,-8.59,14.83,off,off,-11.36,14.41,0.16,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,30.00,1.06,54,64,6.64,73.86,1.18,3.43,176,2479,30.70,8.3,0.00,0
41.272,8.59,-8.59,14.88,off,off,-11.18,14.41,0.16,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.58,54,64,6.77,73.96,1.22,3.61,176,2475,34.42,8.7,0.00,0
41.341,9.38,-8.59,14.92,off,off,-11.14,14.41,0.17,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.58,54,64,7.04,74.24,1.26,3.66,176,2456,34.98,9.1,0.00,0
41.397,6.25,-8.59,15.07,off,off,-11.00,14.41,0.17,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.57,54,64,7.23,74.37,1.20,3.79,176,2450,32.71,8.7,0.00,0
41.454,7.03,-8.59,15.11,off,off,-11.04,14.41,0.17,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.57,54,64,7.25,74.38,1.22,3.75,176,2446,34.05,8.7,0.00,0
41.512,7.03,-8.59,15.22,off,off,-10.98,14.41,0.17,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.57,54,64,7.35,74.35,1.16,3.82,176,2451,35.83,9.1,0.00,0
41.573,7.81,-8.59,15.35,off,off,-10.93,14.41,0.18,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.57,54,64,7.50,74.35,1.24,3.86,176,2452,35.04,9.1,0.00,0
41.649,8.59,-8.59,15.42,off,off,-10.95,14.41,0.18,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.57,54,64,7.54,74.37,1.24,3.85,176,2450,34.30,9.1,0.00,0
41.694,9.38,-8.59,15.58,off,off,-10.86,14.41,0.18,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.57,54,64,7.60,74.51,1.22,3.93,176,2439,34.46,9.1,0.00,0
41.758,10.16,-8.59,15.65,off,off,-10.88,14.41,0.18,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.56,54,64,7.61,74.58,1.24,3.92,176,2432,35.38,9.1,0.00,0
41.815,10.94,-8.59,15.69,off,off,-10.70,14.41,0.18,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.56,54,64,7.68,74.61,1.20,4.09,176,2432,37.70,9.1,0.00,0
41.883,10.94,-8.59,15.70,off,off,-10.69,14.41,0.18,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.56,54,64,7.87,74.61,1.28,4.10,176,2433,38.55,9.4,0.00,0
41.951,11.72,-8.59,15.67,off,off,-10.68,14.41,0.19,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.56,54,64,7.98,74.61,1.28,4.11,176,2434,36.94,9.1,0.00,0
42.005,11.72,-8.59,15.68,off,off,-10.64,14.41,0.19,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.56,54,64,8.01,74.62,1.20,4.16,176,2433,38.26,9.1,0.00,0
42.073,12.50,-8.59,15.60,off,off,-10.60,14.41,0.19,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.55,54,64,8.07,74.72,1.30,4.19,176,2422,38.67,9.4,0.00,0
42.139,12.50,-8.59,15.53,off,off,-10.51,14.41,0.19,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.55,54,64,8.14,74.80,1.28,4.28,176,2417,40.71,9.4,0.00,0
42.196,13.28,-8.59,15.55,off,off,-10.41,14.41,0.21,on,14.64,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.55,54,64,8.37,74.84,1.34,4.38,176,2414,43.30,9.8,0.00,0
42.264,13.28,-8.59,15.49,off,off,-10.41,14.41,0.21,on,14.59,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.55,54,64,8.76,74.81,1.40,4.38,176,2418,44.21,10.2,0.00,0
42.342,13.28,-8.59,15.48,off,off,-10.10,14.41,0.22,on,14.53,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.07,54,64,9.11,74.81,1.36,4.69,176,2421,43.39,10.2,0.00,0
42.403,14.06,-8.59,15.49,off,off,-10.08,14.41,0.22,on,14.53,192,1.000,0.00,0.00,0.00,1.0,2,29.50,1.55,54,64,9.20,74.89,1.38,4.72,176,2411,42.79,9.8,0.00,0
42.472,14.84,-8.59,15.46,off,off,-10.18,14.41,0.22,on,14.53,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.05,54,64,9.27,74.96,1.36,4.61,176,2398,44.56,9.8,0.00,0
42.525,14.84,-8.59,15.44,off,off,-10.04,14.40,0.23,on,14.53,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.05,54,64,9.40,74.96,1.38,4.75,176,2398,45.17,10.2,0.00,0
42.593,15.62,-8.59,15.42,off,off,-9.92,14.41,0.23,on,14.47,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.06,54,64,9.66,74.88,1.40,4.87,176,2413,44.30,10.2,0.00,0
42.672,15.62,-8.59,15.28,off,off,-9.97,14.41,0.23,on,14.47,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.06,54,64,9.68,74.92,1.36,4.83,176,2409,43.59,9.8,0.00,0
42.736,15.62,-8.59,15.13,off,off,-9.80,14.40,0.23,on,14.53,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.05,54,64,9.72,74.97,1.32,5.00,176,2398,43.80,10.2,0.00,0
42.801,15.62,-8.59,15.01,off,off,-9.77,14.40,0.23,on,14.53,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.05,54,64,9.73,74.93,1.36,5.03,176,2395,44.62,9.8,0.00,0
42.855,15.62,-8.59,14.87,off,off,-9.77,14.41,0.23,on,14.47,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.05,54,64,9.87,75.00,1.36,5.02,176,2401,47.70,10.2,0.00,0
42.916,14.84,-8.59,14.76,off,off,-9.63,14.40,0.25,on,14.47,192,1.000,0.00,0.00,0.00,1.0,2,30.00,2.05,54,64,10.09,74.99,1.42,5.16,176,2399,45.38,10.2,0.00,0
42.973,14.84,-8.59,14.68,off,off,-9.65,14.40,0.25,on,14.42,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.05,54,64,10.09,74.99,1.38,5.14,176,2399,43.00,9.8,0.00,0
43.042,14.84,-8.59,14.63,off,off,-9.49,14.40,0.25,on,14.47,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.04,54,64,10.03,74.96,1.34,5.31,176,2396,45.21,9.8,0.00,0
43.096,14.84,-8.59,14.58,off,off,-9.45,14.40,0.25,on,14.47,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.04,54,64,10.12,74.90,1.38,5.34,176,2391,45.50,10.2,0.00,0
43.153,14.84,-8.59,14.52,off,off,-9.44,14.41,0.25,on,14.47,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.04,54,64,10.24,75.02,1.38,5.35,176,2400,45.36,10.2,0.00,0
43.221,14.84,-8.59,14.44,off,off,-9.44,14.40,0.25,on,14.47,192,1.000,0.00,0.00,0.00,1.0,2,30.00,2.05,54,64,10.27,74.97,1.38,5.36,176,2396,45.42,10.2,0.00,0
43.275,14.84,-8.59,14.43,off,off,-9.34,14.40,0.26,on,14.47,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.04,54,64,10.32,74.89,1.38,5.45,176,2390,44.71,10.2,0.00,0
43.336,14.84,-8.59,14.40,off,off,-9.15,14.40,0.25,on,14.42,192,1.000,0.00,0.00,0.00,1.0,2,29.00,2.04,54,64,10.33,74.90,1.36,5.64,176,2391,46.28,10.2,0.00,0
43.395,14.84,-8.59,14.34,off,off,-9.15,14.40,0.26,on,14.42,192,1.000,0.00,0.00,0.00,1.0,2,29.00,2.05,54,64,10.50,74.96,1.44,5.64,176,2395,46.98,10.2,0.00,0
43.466,14.84,-8.59,14.28,off,off,-9.06,14.40,0.26,on,14.36,192,1.000,0.00,0.00,0.00,1.0,2,29.00,2.05,54,64,10.67,75.03,1.44,5.73,176,2399,46.90,10.6,0.00,0
43.533,14.06,-8.59,14.17,off,off,-9.01,14.40,0.26,on,14.42,192,1.000,0.00,0.00,0.00,1.0,2,28.50,2.04,54,64,10.74,74.90,1.40,5.79,176,2390,46.29,10.2,0.00,0
43.577,13.28,-8.59,14.09,off,off,-8.79,14.40,0.27,on,14.42,192,1.000,0.00,0.00,0.00,1.0,2,28.50,2.04,54,64,10.83,74.95,1.42,6.00,176,2389,48.34,10.2,0.00,0
43.633,12.50,-8.59,14.03,off,off,-8.31,14.40,0.28,on,14.42,192,1.000,0.00,0.00,0.00,1.0,2,28.00,2.04,54,64,12.06,75.38,1.58,6.48,176,2396,49.26,12.2,0.00,0
43.693,12.50,-8.59,13.95,off,off,-8.22,14.40,0.31,on,14.42,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.56,54,64,12.66,75.44,1.58,6.58,176,2397,47.78,11.8,0.00,0
43.761,11.72,-8.59,13.88,off,off,-8.17,14.40,0.31,on,14.42,192,1.000,0.00,0.00,0.00,1.0,2,28.00,2.55,54,64,12.65,75.40,1.48,6.62,176,2395,46.98,11.4,0.00,0
43.815,11.72,-8.59,13.85,off,off,-8.20,14.40,0.31,on,14.42,192,1.000,0.00,0.00,0.00,1.0,2,28.50,2.55,54,64,12.69,75.27,1.50,6.60,176,2388,47.90,11.4,0.00,0
43.873,0.78,-8.59,13.84,off,off,-7.92,14.40,0.31,on,14.42,192,1.000,0.00,0.00,0.00,1.0,2,28.50,2.55,54,64,12.88,75.38,1.52,6.87,176,2391,47.88,11.4,0.00,0
43.941,0.78,-8.59,13.82,off,off,-7.87,14.41,0.32,on,14.42,192,1.000,0.00,0.00,0.00,1.0,2,27.50,2.04,54,64,13.00,75.58,1.52,6.93,176,2400,48.50,11.4,0.00,0
43.997,0.78,-8.59,13.87,off,off,-8.01,14.41,0.32,on,14.36,192,1.000,0.00,0.00,0.00,1.0,2,27.50,2.05,54,64,13.04,75.58,1.48,6.78,176,2404,47.65,11.4,0.00,0
44.053,0.78,-8.59,14.08,off,off,-7.95,14.34,0.32,on,14.36,192,1.000,0.00,0.00,0.00,1.0,2,29.00,2.05,54,64,13.11,75.54,1.50,6.85,176,2399,48.39,11.8,0.00,0
44.113,1.56,-8.59,14.26,off,off,-7.83,14.34,0.34,on,14.36,192,1.000,0.00,0.00,0.00,1.0,2,29.50,2.55,54,64,13.50,75.51,1.58,6.97,176,2392,51.35,12.2,0.00,0
